window_start,window_end,variant_density
1,500000,51
1001,501000,51
2001,502000,51
3001,503000,51
4001,504000,51
5001,505000,51
6001,506000,51
7001,507000,51
8001,508000,52
9001,509000,52
10001,510000,52
11001,511000,52
12001,512000,52
13001,513000,52
14001,514000,52
15001,515000,52
16001,516000,52
17001,517000,52
18001,518000,52
19001,519000,52
20001,520000,52
21001,521000,52
22001,522000,52
23001,523000,52
24001,524000,52
25001,525000,52
26001,526000,53
27001,527000,53
28001,528000,53
29001,529000,53
30001,530000,53
31001,531000,53
32001,532000,53
33001,533000,53
34001,534000,53
35001,535000,53
36001,536000,53
37001,537000,53
38001,538000,53
39001,539000,54
40001,540000,54
41001,541000,54
42001,542000,54
43001,543000,54
44001,544000,54
45001,545000,54
46001,546000,54
47001,547000,54
48001,548000,54
49001,549000,54
50001,550000,54
51001,551000,54
52001,552000,54
53001,553000,54
54001,554000,54
55001,555000,54
56001,556000,54
57001,557000,54
58001,558000,54
59001,559000,54
60001,560000,54
61001,561000,53
62001,562000,53
63001,563000,53
64001,564000,53
65001,565000,53
66001,566000,53
67001,567000,53
68001,568000,53
69001,569000,53
70001,570000,53
71001,571000,53
72001,572000,53
73001,573000,53
74001,574000,53
75001,575000,53
76001,576000,53
77001,577000,53
78001,578000,53
79001,579000,54
80001,580000,54
81001,581000,54
82001,582000,55
83001,583000,55
84001,584000,55
85001,585000,55
86001,586000,55
87001,587000,55
88001,588000,55
89001,589000,55
90001,590000,55
91001,591000,47
92001,592000,47
93001,593000,47
94001,594000,46
95001,595000,46
96001,596000,46
97001,597000,46
98001,598000,46
99001,599000,46
100001,600000,45
101001,601000,45
102001,602000,45
103001,603000,44
104001,604000,43
105001,605000,43
106001,606000,43
107001,607000,43
108001,608000,43
109001,609000,43
110001,610000,43
111001,611000,43
112001,612000,43
113001,613000,43
114001,614000,43
115001,615000,43
116001,616000,43
117001,617000,43
118001,618000,43
119001,619000,43
120001,620000,43
121001,621000,43
122001,622000,43
123001,623000,43
124001,624000,43
125001,625000,43
126001,626000,43
127001,627000,43
128001,628000,43
129001,629000,43
130001,630000,43
131001,631000,43
132001,632000,43
133001,633000,43
134001,634000,43
135001,635000,43
136001,636000,43
137001,637000,43
138001,638000,43
139001,639000,43
140001,640000,43
141001,641000,43
142001,642000,43
143001,643000,43
144001,644000,43
145001,645000,43
146001,646000,43
147001,647000,43
148001,648000,43
149001,649000,43
150001,650000,43
151001,651000,43
152001,652000,43
153001,653000,43
154001,654000,43
155001,655000,43
156001,656000,43
157001,657000,43
158001,658000,43
159001,659000,43
160001,660000,43
161001,661000,43
162001,662000,43
163001,663000,43
164001,664000,44
165001,665000,44
166001,666000,44
167001,667000,44
168001,668000,44
169001,669000,44
170001,670000,45
171001,671000,45
172001,672000,45
173001,673000,45
174001,674000,45
175001,675000,45
176001,676000,45
177001,677000,45
178001,678000,45
179001,679000,45
180001,680000,45
181001,681000,46
182001,682000,46
183001,683000,46
184001,684000,46
185001,685000,46
186001,686000,46
187001,687000,46
188001,688000,46
189001,689000,46
190001,690000,46
191001,691000,46
192001,692000,46
193001,693000,46
194001,694000,47
195001,695000,47
196001,696000,47
197001,697000,47
198001,698000,47
199001,699000,48
200001,700000,48
201001,701000,47
202001,702000,47
203001,703000,47
204001,704000,47
205001,705000,47
206001,706000,48
207001,707000,49
208001,708000,49
209001,709000,49
210001,710000,49
211001,711000,49
212001,712000,49
213001,713000,50
214001,714000,50
215001,715000,50
216001,716000,51
217001,717000,51
218001,718000,51
219001,719000,51
220001,720000,51
221001,721000,51
222001,722000,51
223001,723000,51
224001,724000,51
225001,725000,51
226001,726000,51
227001,727000,51
228001,728000,51
229001,729000,51
230001,730000,51
231001,731000,51
232001,732000,51
233001,733000,51
234001,734000,51
235001,735000,51
236001,736000,51
237001,737000,51
238001,738000,51
239001,739000,51
240001,740000,51
241001,741000,51
242001,742000,51
243001,743000,51
244001,744000,51
245001,745000,50
246001,746000,51
247001,747000,48
248001,748000,48
249001,749000,48
250001,750000,46
251001,751000,46
252001,752000,45
253001,753000,45
254001,754000,43
255001,755000,41
256001,756000,41
257001,757000,41
258001,758000,41
259001,759000,41
260001,760000,41
261001,761000,41
262001,762000,41
263001,763000,41
264001,764000,41
265001,765000,41
266001,766000,41
267001,767000,41
268001,768000,41
269001,769000,41
270001,770000,40
271001,771000,41
272001,772000,41
273001,773000,41
274001,774000,41
275001,775000,41
276001,776000,41
277001,777000,41
278001,778000,41
279001,779000,41
280001,780000,41
281001,781000,41
282001,782000,41
283001,783000,41
284001,784000,41
285001,785000,40
286001,786000,40
287001,787000,40
288001,788000,40
289001,789000,40
290001,790000,40
291001,791000,40
292001,792000,40
293001,793000,41
294001,794000,41
295001,795000,42
296001,796000,42
297001,797000,43
298001,798000,43
299001,799000,43
300001,800000,43
301001,801000,43
302001,802000,43
303001,803000,43
304001,804000,43
305001,805000,43
306001,806000,43
307001,807000,43
308001,808000,43
309001,809000,43
310001,810000,43
311001,811000,43
312001,812000,43
313001,813000,43
314001,814000,43
315001,815000,44
316001,816000,43
317001,817000,43
318001,818000,44
319001,819000,44
320001,820000,44
321001,821000,44
322001,822000,44
323001,823000,44
324001,824000,43
325001,825000,43
326001,826000,43
327001,827000,44
328001,828000,44
329001,829000,44
330001,830000,44
331001,831000,44
332001,832000,43
333001,833000,43
334001,834000,43
335001,835000,43
336001,836000,43
337001,837000,43
338001,838000,43
339001,839000,43
340001,840000,43
341001,841000,43
342001,842000,43
343001,843000,42
344001,844000,42
345001,845000,43
346001,846000,43
347001,847000,42
348001,848000,43
349001,849000,43
350001,850000,43
351001,851000,43
352001,852000,43
353001,853000,43
354001,854000,40
355001,855000,40
356001,856000,40
357001,857000,40
358001,858000,40
359001,859000,40
360001,860000,40
361001,861000,40
362001,862000,40
363001,863000,39
364001,864000,39
365001,865000,39
366001,866000,39
367001,867000,39
368001,868000,38
369001,869000,38
370001,870000,38
371001,871000,38
372001,872000,38
373001,873000,38
374001,874000,38
375001,875000,38
376001,876000,38
377001,877000,39
378001,878000,39
379001,879000,39
380001,880000,39
381001,881000,39
382001,882000,39
383001,883000,39
384001,884000,38
385001,885000,38
386001,886000,38
387001,887000,38
388001,888000,38
389001,889000,38
390001,890000,38
391001,891000,38
392001,892000,38
393001,893000,39
394001,894000,40
395001,895000,40
396001,896000,40
397001,897000,40
398001,898000,39
399001,899000,39
400001,900000,40
401001,901000,40
402001,902000,40
403001,903000,40
404001,904000,40
405001,905000,41
406001,906000,41
407001,907000,41
408001,908000,41
409001,909000,41
410001,910000,41
411001,911000,41
412001,912000,41
413001,913000,41
414001,914000,41
415001,915000,41
416001,916000,41
417001,917000,41
418001,918000,41
419001,919000,41
420001,920000,41
421001,921000,41
422001,922000,42
423001,923000,41
424001,924000,41
425001,925000,41
426001,926000,41
427001,927000,41
428001,928000,41
429001,929000,41
430001,930000,41
431001,931000,40
432001,932000,42
433001,933000,42
434001,934000,42
435001,935000,43
436001,936000,43
437001,937000,43
438001,938000,43
439001,939000,43
440001,940000,43
441001,941000,43
442001,942000,43
443001,943000,43
444001,944000,43
445001,945000,43
446001,946000,43
447001,947000,43
448001,948000,43
449001,949000,42
450001,950000,41
451001,951000,41
452001,952000,41
453001,953000,41
454001,954000,39
455001,955000,39
456001,956000,39
457001,957000,39
458001,958000,39
459001,959000,39
460001,960000,37
461001,961000,37
462001,962000,37
463001,963000,38
464001,964000,38
465001,965000,38
466001,966000,38
467001,967000,38
468001,968000,38
469001,969000,38
470001,970000,38
471001,971000,38
472001,972000,38
473001,973000,38
474001,974000,38
475001,975000,38
476001,976000,38
477001,977000,37
478001,978000,37
479001,979000,37
480001,980000,37
481001,981000,37
482001,982000,38
483001,983000,38
484001,984000,38
485001,985000,38
486001,986000,39
487001,987000,39
488001,988000,39
489001,989000,39
490001,990000,39
491001,991000,39
492001,992000,39
493001,993000,39
494001,994000,39
495001,995000,39
496001,996000,39
497001,997000,40
498001,998000,40
499001,999000,40
500001,1000000,39
501001,1001000,39
502001,1002000,41
503001,1003000,41
504001,1004000,41
505001,1005000,41
506001,1006000,41
507001,1007000,41
508001,1008000,40
509001,1009000,40
510001,1010000,41
511001,1011000,41
512001,1012000,41
513001,1013000,41
514001,1014000,41
515001,1015000,41
516001,1016000,41
517001,1017000,41
518001,1018000,41
519001,1019000,41
520001,1020000,41
521001,1021000,41
522001,1022000,41
523001,1023000,41
524001,1024000,41
525001,1025000,41
526001,1026000,40
527001,1027000,40
528001,1028000,41
529001,1029000,41
530001,1030000,42
531001,1031000,42
532001,1032000,42
533001,1033000,42
534001,1034000,42
535001,1035000,42
536001,1036000,42
537001,1037000,42
538001,1038000,43
539001,1039000,42
540001,1040000,43
541001,1041000,43
542001,1042000,43
543001,1043000,43
544001,1044000,43
545001,1045000,43
546001,1046000,43
547001,1047000,43
548001,1048000,43
549001,1049000,43
550001,1050000,43
551001,1051000,44
552001,1052000,44
553001,1053000,44
554001,1054000,44
555001,1055000,44
556001,1056000,44
557001,1057000,44
558001,1058000,45
559001,1059000,45
560001,1060000,45
561001,1061000,45
562001,1062000,45
563001,1063000,45
564001,1064000,45
565001,1065000,45
566001,1066000,45
567001,1067000,45
568001,1068000,45
569001,1069000,45
570001,1070000,45
571001,1071000,45
572001,1072000,45
573001,1073000,45
574001,1074000,45
575001,1075000,45
576001,1076000,45
577001,1077000,45
578001,1078000,45
579001,1079000,45
580001,1080000,45
581001,1081000,45
582001,1082000,44
583001,1083000,44
584001,1084000,44
585001,1085000,44
586001,1086000,44
587001,1087000,44
588001,1088000,44
589001,1089000,44
590001,1090000,44
591001,1091000,44
592001,1092000,44
593001,1093000,44
594001,1094000,44
595001,1095000,44
596001,1096000,44
597001,1097000,44
598001,1098000,44
599001,1099000,44
600001,1100000,44
601001,1101000,44
602001,1102000,44
603001,1103000,44
604001,1104000,44
605001,1105000,44
606001,1106000,44
607001,1107000,44
608001,1108000,44
609001,1109000,45
610001,1110000,45
611001,1111000,45
612001,1112000,45
613001,1113000,45
614001,1114000,45
615001,1115000,45
616001,1116000,45
617001,1117000,45
618001,1118000,45
619001,1119000,45
620001,1120000,45
621001,1121000,45
622001,1122000,45
623001,1123000,45
624001,1124000,46
625001,1125000,46
626001,1126000,46
627001,1127000,46
628001,1128000,46
629001,1129000,46
630001,1130000,46
631001,1131000,46
632001,1132000,46
633001,1133000,47
634001,1134000,47
635001,1135000,47
636001,1136000,47
637001,1137000,47
638001,1138000,47
639001,1139000,47
640001,1140000,47
641001,1141000,47
642001,1142000,47
643001,1143000,47
644001,1144000,47
645001,1145000,47
646001,1146000,47
647001,1147000,47
648001,1148000,47
649001,1149000,47
650001,1150000,47
651001,1151000,47
652001,1152000,47
653001,1153000,47
654001,1154000,47
655001,1155000,48
656001,1156000,48
657001,1157000,49
658001,1158000,49
659001,1159000,49
660001,1160000,49
661001,1161000,49
662001,1162000,49
663001,1163000,50
664001,1164000,49
665001,1165000,49
666001,1166000,49
667001,1167000,49
668001,1168000,49
669001,1169000,49
670001,1170000,48
671001,1171000,49
672001,1172000,50
673001,1173000,50
674001,1174000,50
675001,1175000,51
676001,1176000,51
677001,1177000,51
678001,1178000,52
679001,1179000,52
680001,1180000,52
681001,1181000,51
682001,1182000,51
683001,1183000,51
684001,1184000,51
685001,1185000,51
686001,1186000,51
687001,1187000,51
688001,1188000,51
689001,1189000,51
690001,1190000,51
691001,1191000,51
692001,1192000,51
693001,1193000,51
694001,1194000,50
695001,1195000,50
696001,1196000,50
697001,1197000,50
698001,1198000,50
699001,1199000,49
700001,1200000,49
701001,1201000,49
702001,1202000,49
703001,1203000,49
704001,1204000,49
705001,1205000,49
706001,1206000,48
707001,1207000,47
708001,1208000,48
709001,1209000,48
710001,1210000,48
711001,1211000,48
712001,1212000,48
713001,1213000,47
714001,1214000,47
715001,1215000,47
716001,1216000,46
717001,1217000,46
718001,1218000,46
719001,1219000,46
720001,1220000,46
721001,1221000,48
722001,1222000,49
723001,1223000,49
724001,1224000,49
725001,1225000,49
726001,1226000,49
727001,1227000,49
728001,1228000,49
729001,1229000,49
730001,1230000,49
731001,1231000,49
732001,1232000,49
733001,1233000,49
734001,1234000,49
735001,1235000,49
736001,1236000,49
737001,1237000,49
738001,1238000,49
739001,1239000,49
740001,1240000,49
741001,1241000,49
742001,1242000,49
743001,1243000,49
744001,1244000,49
745001,1245000,49
746001,1246000,48
747001,1247000,48
748001,1248000,48
749001,1249000,48
750001,1250000,48
751001,1251000,48
752001,1252000,48
753001,1253000,48
754001,1254000,48
755001,1255000,48
756001,1256000,49
757001,1257000,49
758001,1258000,49
759001,1259000,49
760001,1260000,51
761001,1261000,51
762001,1262000,51
763001,1263000,51
764001,1264000,51
765001,1265000,51
766001,1266000,51
767001,1267000,51
768001,1268000,52
769001,1269000,52
770001,1270000,52
