window_start,window_end,variant_density
1,10000000,1193
1001,10001000,1193
2001,10002000,1193
3001,10003000,1194
4001,10004000,1194
5001,10005000,1194
6001,10006000,1194
7001,10007000,1194
8001,10008000,1194
9001,10009000,1194
10001,10010000,1194
11001,10011000,1194
12001,10012000,1194
13001,10013000,1194
14001,10014000,1194
15001,10015000,1194
16001,10016000,1194
17001,10017000,1194
18001,10018000,1194
19001,10019000,1195
20001,10020000,1195
21001,10021000,1195
22001,10022000,1195
23001,10023000,1195
24001,10024000,1195
25001,10025000,1195
26001,10026000,1195
27001,10027000,1195
28001,10028000,1196
29001,10029000,1196
30001,10030000,1196
31001,10031000,1196
32001,10032000,1196
33001,10033000,1196
34001,10034000,1196
35001,10035000,1196
36001,10036000,1196
37001,10037000,1196
38001,10038000,1196
39001,10039000,1196
40001,10040000,1196
41001,10041000,1196
42001,10042000,1196
43001,10043000,1196
44001,10044000,1196
45001,10045000,1196
46001,10046000,1196
47001,10047000,1197
48001,10048000,1197
49001,10049000,1197
50001,10050000,1197
51001,10051000,1199
52001,10052000,1199
53001,10053000,1199
54001,10054000,1200
55001,10055000,1200
56001,10056000,1200
57001,10057000,1200
58001,10058000,1201
59001,10059000,1201
60001,10060000,1201
61001,10061000,1202
62001,10062000,1201
63001,10063000,1200
64001,10064000,1200
65001,10065000,1199
66001,10066000,1198
67001,10067000,1197
68001,10068000,1197
69001,10069000,1197
70001,10070000,1196
71001,10071000,1196
72001,10072000,1197
73001,10073000,1196
74001,10074000,1195
75001,10075000,1194
76001,10076000,1194
77001,10077000,1194
78001,10078000,1194
79001,10079000,1193
80001,10080000,1192
81001,10081000,1192
82001,10082000,1191
83001,10083000,1191
84001,10084000,1192
85001,10085000,1193
86001,10086000,1193
87001,10087000,1192
88001,10088000,1192
89001,10089000,1191
90001,10090000,1190
91001,10091000,1189
92001,10092000,1189
93001,10093000,1188
94001,10094000,1186
95001,10095000,1185
96001,10096000,1185
97001,10097000,1185
98001,10098000,1185
99001,10099000,1185
100001,10100000,1185
101001,10101000,1185
102001,10102000,1186
103001,10103000,1186
104001,10104000,1186
105001,10105000,1186
106001,10106000,1186
107001,10107000,1188
108001,10108000,1188
109001,10109000,1188
110001,10110000,1188
111001,10111000,1188
112001,10112000,1188
113001,10113000,1188
114001,10114000,1188
115001,10115000,1188
116001,10116000,1188
117001,10117000,1189
118001,10118000,1189
119001,10119000,1189
120001,10120000,1189
121001,10121000,1189
122001,10122000,1189
123001,10123000,1189
124001,10124000,1189
125001,10125000,1189
126001,10126000,1189
127001,10127000,1189
128001,10128000,1189
129001,10129000,1189
130001,10130000,1189
131001,10131000,1189
132001,10132000,1189
133001,10133000,1189
134001,10134000,1189
135001,10135000,1190
136001,10136000,1190
137001,10137000,1190
138001,10138000,1190
139001,10139000,1190
140001,10140000,1190
141001,10141000,1190
142001,10142000,1191
143001,10143000,1191
144001,10144000,1191
145001,10145000,1191
146001,10146000,1192
147001,10147000,1192
148001,10148000,1192
149001,10149000,1192
150001,10150000,1192
151001,10151000,1192
152001,10152000,1192
153001,10153000,1192
154001,10154000,1192
155001,10155000,1192
156001,10156000,1189
157001,10157000,1190
158001,10158000,1189
159001,10159000,1188
160001,10160000,1188
161001,10161000,1189
162001,10162000,1189
163001,10163000,1189
164001,10164000,1190
165001,10165000,1189
166001,10166000,1189
167001,10167000,1189
168001,10168000,1188
169001,10169000,1188
170001,10170000,1187
171001,10171000,1187
172001,10172000,1188
173001,10173000,1188
174001,10174000,1187
175001,10175000,1187
176001,10176000,1187
177001,10177000,1187
178001,10178000,1188
179001,10179000,1186
180001,10180000,1186
181001,10181000,1185
182001,10182000,1184
183001,10183000,1185
184001,10184000,1185
185001,10185000,1185
186001,10186000,1185
187001,10187000,1185
188001,10188000,1184
189001,10189000,1184
190001,10190000,1184
191001,10191000,1184
192001,10192000,1185
193001,10193000,1184
194001,10194000,1183
195001,10195000,1183
196001,10196000,1183
197001,10197000,1183
198001,10198000,1182
199001,10199000,1182
200001,10200000,1182
201001,10201000,1182
202001,10202000,1182
203001,10203000,1182
204001,10204000,1181
205001,10205000,1181
206001,10206000,1181
207001,10207000,1181
208001,10208000,1181
209001,10209000,1181
210001,10210000,1181
211001,10211000,1181
212001,10212000,1181
213001,10213000,1181
214001,10214000,1181
215001,10215000,1180
216001,10216000,1179
217001,10217000,1179
218001,10218000,1179
219001,10219000,1179
220001,10220000,1179
221001,10221000,1179
222001,10222000,1179
223001,10223000,1179
224001,10224000,1180
225001,10225000,1180
226001,10226000,1180
227001,10227000,1180
228001,10228000,1180
229001,10229000,1179
230001,10230000,1179
231001,10231000,1178
232001,10232000,1178
233001,10233000,1178
234001,10234000,1178
235001,10235000,1178
236001,10236000,1179
237001,10237000,1179
238001,10238000,1178
239001,10239000,1179
240001,10240000,1179
241001,10241000,1178
242001,10242000,1178
243001,10243000,1178
244001,10244000,1178
245001,10245000,1178
246001,10246000,1178
247001,10247000,1178
248001,10248000,1179
249001,10249000,1179
250001,10250000,1179
251001,10251000,1179
252001,10252000,1179
253001,10253000,1179
254001,10254000,1179
255001,10255000,1179
256001,10256000,1179
257001,10257000,1179
258001,10258000,1180
259001,10259000,1180
260001,10260000,1180
261001,10261000,1180
262001,10262000,1180
263001,10263000,1180
264001,10264000,1180
265001,10265000,1180
266001,10266000,1180
267001,10267000,1180
268001,10268000,1180
269001,10269000,1180
270001,10270000,1181
271001,10271000,1184
272001,10272000,1184
273001,10273000,1183
274001,10274000,1183
275001,10275000,1183
276001,10276000,1183
277001,10277000,1183
