window_start,window_end,variant_density
1,500000,54
1001,501000,54
2001,502000,54
3001,503000,54
4001,504000,54
5001,505000,54
6001,506000,54
7001,507000,54
8001,508000,54
9001,509000,54
10001,510000,54
11001,511000,54
12001,512000,54
13001,513000,54
14001,514000,54
15001,515000,55
16001,516000,55
17001,517000,55
18001,518000,55
19001,519000,55
20001,520000,55
21001,521000,55
22001,522000,55
23001,523000,55
24001,524000,56
25001,525000,56
26001,526000,56
27001,527000,56
28001,528000,56
29001,529000,56
30001,530000,56
31001,531000,57
32001,532000,56
33001,533000,56
34001,534000,56
35001,535000,56
36001,536000,56
37001,537000,56
38001,538000,57
39001,539000,57
40001,540000,57
41001,541000,57
42001,542000,57
43001,543000,56
44001,544000,56
45001,545000,56
46001,546000,57
47001,547000,57
48001,548000,58
49001,549000,57
50001,550000,57
51001,551000,57
52001,552000,57
53001,553000,57
54001,554000,57
55001,555000,57
56001,556000,57
57001,557000,55
58001,558000,55
59001,559000,55
60001,560000,55
61001,561000,54
62001,562000,52
63001,563000,51
64001,564000,51
65001,565000,51
66001,566000,51
67001,567000,51
68001,568000,51
69001,569000,51
70001,570000,51
71001,571000,51
72001,572000,51
73001,573000,51
74001,574000,50
75001,575000,50
76001,576000,50
77001,577000,50
78001,578000,50
79001,579000,50
80001,580000,50
81001,581000,51
82001,582000,51
83001,583000,51
84001,584000,51
85001,585000,51
86001,586000,51
87001,587000,51
88001,588000,51
89001,589000,50
90001,590000,50
91001,591000,50
92001,592000,50
93001,593000,50
94001,594000,50
95001,595000,49
96001,596000,49
97001,597000,51
98001,598000,51
99001,599000,51
100001,600000,51
101001,601000,51
102001,602000,51
103001,603000,51
104001,604000,51
105001,605000,52
106001,606000,52
107001,607000,52
108001,608000,53
109001,609000,53
110001,610000,53
111001,611000,53
112001,612000,53
113001,613000,52
114001,614000,52
115001,615000,52
116001,616000,52
117001,617000,52
118001,618000,51
119001,619000,51
120001,620000,51
121001,621000,51
122001,622000,52
123001,623000,52
124001,624000,52
125001,625000,52
126001,626000,52
127001,627000,51
128001,628000,51
129001,629000,51
130001,630000,51
131001,631000,51
132001,632000,50
133001,633000,50
134001,634000,50
135001,635000,50
136001,636000,50
137001,637000,50
138001,638000,50
139001,639000,50
140001,640000,50
141001,641000,50
142001,642000,50
143001,643000,50
144001,644000,49
145001,645000,50
146001,646000,50
147001,647000,50
148001,648000,50
149001,649000,50
150001,650000,50
151001,651000,50
152001,652000,50
153001,653000,51
154001,654000,51
155001,655000,51
156001,656000,51
157001,657000,51
158001,658000,51
159001,659000,51
160001,660000,51
161001,661000,51
162001,662000,51
163001,663000,51
164001,664000,51
165001,665000,51
166001,666000,51
167001,667000,51
168001,668000,51
169001,669000,51
170001,670000,51
171001,671000,51
172001,672000,51
173001,673000,51
174001,674000,51
175001,675000,51
176001,676000,51
177001,677000,51
178001,678000,51
179001,679000,52
180001,680000,53
181001,681000,53
182001,682000,53
183001,683000,52
184001,684000,52
185001,685000,52
186001,686000,52
187001,687000,53
188001,688000,52
189001,689000,52
190001,690000,52
191001,691000,52
192001,692000,51
193001,693000,51
194001,694000,51
195001,695000,51
196001,696000,51
197001,697000,51
198001,698000,52
199001,699000,52
200001,700000,52
201001,701000,51
202001,702000,51
203001,703000,51
204001,704000,51
205001,705000,50
206001,706000,50
207001,707000,50
208001,708000,50
209001,709000,50
210001,710000,50
211001,711000,49
212001,712000,49
213001,713000,50
214001,714000,50
215001,715000,50
216001,716000,50
217001,717000,51
218001,718000,51
219001,719000,51
220001,720000,51
221001,721000,51
222001,722000,51
223001,723000,51
224001,724000,51
225001,725000,51
226001,726000,51
227001,727000,51
228001,728000,52
229001,729000,52
230001,730000,52
231001,731000,53
232001,732000,53
233001,733000,53
234001,734000,53
235001,735000,53
236001,736000,53
237001,737000,53
238001,738000,54
239001,739000,55
240001,740000,55
241001,741000,55
242001,742000,56
243001,743000,56
244001,744000,56
245001,745000,56
246001,746000,56
247001,747000,56
248001,748000,56
249001,749000,56
250001,750000,56
251001,751000,56
252001,752000,56
253001,753000,57
254001,754000,57
255001,755000,58
256001,756000,58
257001,757000,58
258001,758000,58
259001,759000,58
260001,760000,58
261001,761000,58
262001,762000,58
263001,763000,58
264001,764000,58
265001,765000,58
266001,766000,58
267001,767000,58
268001,768000,58
269001,769000,58
270001,770000,58
271001,771000,58
272001,772000,58
273001,773000,58
274001,774000,58
275001,775000,58
276001,776000,58
277001,777000,58
278001,778000,58
279001,779000,58
280001,780000,58
281001,781000,58
282001,782000,58
283001,783000,58
284001,784000,58
285001,785000,58
286001,786000,58
287001,787000,58
288001,788000,57
289001,789000,57
290001,790000,57
291001,791000,57
292001,792000,56
293001,793000,56
294001,794000,56
295001,795000,56
296001,796000,56
297001,797000,56
298001,798000,56
299001,799000,56
300001,800000,56
301001,801000,56
302001,802000,56
303001,803000,56
304001,804000,56
305001,805000,56
306001,806000,56
307001,807000,56
308001,808000,56
309001,809000,56
310001,810000,56
311001,811000,56
312001,812000,56
313001,813000,56
314001,814000,56
315001,815000,56
316001,816000,56
317001,817000,56
318001,818000,56
319001,819000,56
320001,820000,56
321001,821000,56
322001,822000,56
323001,823000,56
324001,824000,56
325001,825000,53
326001,826000,53
327001,827000,53
328001,828000,53
329001,829000,53
330001,830000,53
331001,831000,53
332001,832000,53
333001,833000,53
334001,834000,53
335001,835000,53
336001,836000,54
337001,837000,54
338001,838000,54
339001,839000,54
340001,840000,53
341001,841000,53
342001,842000,53
343001,843000,53
344001,844000,53
345001,845000,52
346001,846000,52
347001,847000,52
348001,848000,52
349001,849000,52
350001,850000,52
351001,851000,52
352001,852000,51
353001,853000,51
354001,854000,51
355001,855000,51
356001,856000,51
357001,857000,51
358001,858000,51
359001,859000,51
360001,860000,51
361001,861000,51
362001,862000,51
363001,863000,51
364001,864000,52
365001,865000,51
366001,866000,51
367001,867000,51
368001,868000,51
369001,869000,51
370001,870000,51
371001,871000,51
372001,872000,51
373001,873000,49
374001,874000,48
375001,875000,48
376001,876000,48
377001,877000,48
378001,878000,48
379001,879000,48
380001,880000,48
381001,881000,48
382001,882000,48
383001,883000,48
384001,884000,49
385001,885000,48
386001,886000,48
387001,887000,48
388001,888000,48
389001,889000,47
390001,890000,47
391001,891000,47
392001,892000,47
393001,893000,47
394001,894000,47
395001,895000,47
396001,896000,47
397001,897000,47
398001,898000,47
399001,899000,47
400001,900000,47
401001,901000,48
402001,902000,48
403001,903000,48
404001,904000,48
405001,905000,48
406001,906000,47
407001,907000,47
408001,908000,47
409001,909000,47
410001,910000,47
411001,911000,47
412001,912000,47
413001,913000,47
414001,914000,47
415001,915000,47
416001,916000,47
417001,917000,47
418001,918000,47
419001,919000,47
420001,920000,47
421001,921000,47
422001,922000,47
423001,923000,47
424001,924000,47
425001,925000,47
426001,926000,47
427001,927000,47
428001,928000,47
429001,929000,47
430001,930000,46
431001,931000,45
432001,932000,44
433001,933000,44
434001,934000,44
435001,935000,44
436001,936000,45
437001,937000,45
438001,938000,45
439001,939000,44
440001,940000,44
441001,941000,44
442001,942000,44
443001,943000,45
444001,944000,45
445001,945000,45
446001,946000,45
447001,947000,45
448001,948000,45
449001,949000,45
450001,950000,44
451001,951000,44
452001,952000,44
453001,953000,44
454001,954000,45
455001,955000,45
456001,956000,45
457001,957000,45
458001,958000,45
459001,959000,45
460001,960000,45
461001,961000,45
462001,962000,47
463001,963000,47
464001,964000,46
465001,965000,46
466001,966000,46
467001,967000,45
468001,968000,45
469001,969000,44
470001,970000,43
471001,971000,43
472001,972000,43
473001,973000,43
474001,974000,43
475001,975000,43
476001,976000,43
477001,977000,43
478001,978000,43
479001,979000,43
480001,980000,43
481001,981000,44
482001,982000,44
483001,983000,43
484001,984000,43
485001,985000,42
486001,986000,42
487001,987000,42
488001,988000,42
489001,989000,43
490001,990000,43
491001,991000,43
492001,992000,43
493001,993000,43
494001,994000,43
495001,995000,43
496001,996000,43
497001,997000,43
498001,998000,43
499001,999000,43
500001,1000000,43
501001,1001000,43
502001,1002000,43
503001,1003000,43
504001,1004000,44
505001,1005000,44
506001,1006000,44
507001,1007000,45
508001,1008000,45
509001,1009000,45
510001,1010000,45
511001,1011000,45
512001,1012000,45
513001,1013000,45
514001,1014000,45
515001,1015000,44
516001,1016000,44
517001,1017000,44
518001,1018000,44
519001,1019000,44
520001,1020000,44
521001,1021000,44
522001,1022000,44
523001,1023000,44
524001,1024000,43
525001,1025000,43
526001,1026000,43
527001,1027000,43
528001,1028000,43
529001,1029000,43
530001,1030000,44
531001,1031000,43
532001,1032000,43
533001,1033000,44
534001,1034000,44
535001,1035000,45
536001,1036000,45
537001,1037000,45
538001,1038000,45
539001,1039000,45
540001,1040000,45
541001,1041000,45
542001,1042000,45
543001,1043000,45
544001,1044000,45
545001,1045000,45
546001,1046000,44
547001,1047000,44
548001,1048000,43
549001,1049000,43
550001,1050000,43
551001,1051000,43
552001,1052000,43
553001,1053000,44
554001,1054000,44
555001,1055000,44
556001,1056000,44
557001,1057000,44
558001,1058000,43
559001,1059000,43
560001,1060000,44
561001,1061000,44
562001,1062000,44
563001,1063000,44
564001,1064000,45
565001,1065000,45
566001,1066000,46
567001,1067000,46
568001,1068000,46
569001,1069000,46
570001,1070000,46
571001,1071000,46
572001,1072000,46
573001,1073000,47
574001,1074000,47
575001,1075000,48
576001,1076000,48
577001,1077000,48
578001,1078000,48
579001,1079000,49
580001,1080000,49
581001,1081000,48
582001,1082000,48
583001,1083000,48
584001,1084000,48
585001,1085000,48
586001,1086000,48
587001,1087000,48
588001,1088000,48
589001,1089000,47
590001,1090000,47
591001,1091000,47
592001,1092000,47
593001,1093000,47
594001,1094000,47
595001,1095000,47
596001,1096000,47
597001,1097000,45
598001,1098000,45
599001,1099000,45
600001,1100000,45
601001,1101000,45
602001,1102000,45
603001,1103000,45
604001,1104000,46
605001,1105000,45
606001,1106000,45
607001,1107000,45
608001,1108000,44
609001,1109000,44
610001,1110000,44
611001,1111000,44
612001,1112000,44
613001,1113000,44
614001,1114000,44
615001,1115000,44
616001,1116000,44
617001,1117000,44
618001,1118000,44
619001,1119000,44
620001,1120000,44
621001,1121000,44
622001,1122000,43
623001,1123000,43
624001,1124000,43
625001,1125000,43
626001,1126000,43
627001,1127000,43
628001,1128000,44
629001,1129000,44
630001,1130000,44
631001,1131000,44
632001,1132000,44
633001,1133000,44
634001,1134000,44
635001,1135000,44
636001,1136000,44
637001,1137000,44
638001,1138000,44
639001,1139000,44
640001,1140000,44
641001,1141000,44
642001,1142000,44
643001,1143000,44
644001,1144000,44
645001,1145000,43
646001,1146000,43
647001,1147000,43
648001,1148000,43
649001,1149000,43
650001,1150000,43
651001,1151000,44
652001,1152000,44
653001,1153000,43
654001,1154000,43
655001,1155000,43
656001,1156000,43
657001,1157000,43
658001,1158000,42
659001,1159000,42
660001,1160000,42
661001,1161000,42
662001,1162000,42
663001,1163000,42
664001,1164000,42
665001,1165000,42
666001,1166000,42
667001,1167000,42
668001,1168000,42
669001,1169000,42
670001,1170000,42
671001,1171000,42
672001,1172000,42
673001,1173000,42
674001,1174000,42
675001,1175000,42
676001,1176000,42
677001,1177000,42
678001,1178000,43
679001,1179000,42
680001,1180000,41
681001,1181000,41
682001,1182000,41
683001,1183000,39
684001,1184000,39
685001,1185000,39
686001,1186000,39
687001,1187000,38
688001,1188000,38
689001,1189000,38
690001,1190000,38
691001,1191000,38
692001,1192000,38
693001,1193000,39
694001,1194000,39
695001,1195000,39
696001,1196000,39
697001,1197000,39
698001,1198000,38
699001,1199000,38
700001,1200000,38
701001,1201000,38
702001,1202000,38
703001,1203000,38
704001,1204000,38
705001,1205000,38
706001,1206000,38
707001,1207000,38
708001,1208000,38
709001,1209000,38
710001,1210000,38
711001,1211000,39
712001,1212000,39
713001,1213000,38
714001,1214000,38
715001,1215000,38
716001,1216000,38
717001,1217000,37
718001,1218000,37
719001,1219000,37
720001,1220000,37
721001,1221000,37
722001,1222000,37
723001,1223000,37
724001,1224000,37
725001,1225000,37
726001,1226000,37
727001,1227000,37
728001,1228000,38
729001,1229000,38
730001,1230000,38
731001,1231000,38
732001,1232000,39
733001,1233000,39
734001,1234000,39
735001,1235000,39
736001,1236000,39
737001,1237000,39
738001,1238000,38
739001,1239000,37
740001,1240000,37
741001,1241000,37
742001,1242000,36
743001,1243000,36
744001,1244000,36
745001,1245000,36
746001,1246000,36
747001,1247000,36
748001,1248000,38
749001,1249000,38
750001,1250000,38
751001,1251000,38
752001,1252000,39
753001,1253000,38
754001,1254000,38
755001,1255000,37
756001,1256000,37
757001,1257000,38
758001,1258000,38
759001,1259000,38
760001,1260000,38
761001,1261000,38
762001,1262000,38
763001,1263000,39
764001,1264000,39
765001,1265000,39
766001,1266000,39
767001,1267000,39
768001,1268000,39
769001,1269000,39
770001,1270000,39
771001,1271000,40
772001,1272000,40
773001,1273000,40
774001,1274000,41
775001,1275000,41
776001,1276000,41
777001,1277000,41
778001,1278000,43
779001,1279000,43
780001,1280000,43
781001,1281000,43
782001,1282000,43
783001,1283000,43
784001,1284000,43
785001,1285000,43
786001,1286000,43
787001,1287000,43
788001,1288000,43
789001,1289000,43
790001,1290000,43
791001,1291000,44
792001,1292000,44
793001,1293000,45
794001,1294000,45
795001,1295000,45
796001,1296000,45
797001,1297000,46
798001,1298000,46
799001,1299000,46
800001,1300000,46
801001,1301000,46
802001,1302000,47
803001,1303000,47
804001,1304000,47
805001,1305000,47
806001,1306000,47
807001,1307000,47
808001,1308000,47
809001,1309000,47
810001,1310000,47
811001,1311000,47
812001,1312000,47
813001,1313000,47
814001,1314000,47
815001,1315000,47
816001,1316000,47
817001,1317000,48
818001,1318000,48
819001,1319000,48
820001,1320000,48
821001,1321000,48
822001,1322000,48
823001,1323000,49
824001,1324000,49
825001,1325000,49
826001,1326000,49
827001,1327000,50
828001,1328000,50
829001,1329000,50
830001,1330000,50
831001,1331000,50
832001,1332000,50
833001,1333000,50
834001,1334000,50
835001,1335000,50
836001,1336000,49
837001,1337000,49
838001,1338000,50
839001,1339000,50
840001,1340000,50
841001,1341000,50
842001,1342000,50
843001,1343000,50
844001,1344000,50
845001,1345000,50
846001,1346000,50
847001,1347000,50
848001,1348000,50
849001,1349000,50
850001,1350000,50
851001,1351000,50
852001,1352000,52
853001,1353000,52
854001,1354000,52
855001,1355000,52
856001,1356000,52
857001,1357000,53
858001,1358000,53
859001,1359000,53
860001,1360000,53
861001,1361000,53
862001,1362000,53
863001,1363000,55
864001,1364000,56
865001,1365000,56
866001,1366000,56
867001,1367000,56
868001,1368000,57
869001,1369000,57
870001,1370000,57
871001,1371000,57
872001,1372000,57
873001,1373000,57
874001,1374000,57
875001,1375000,58
876001,1376000,58
877001,1377000,59
878001,1378000,59
879001,1379000,59
880001,1380000,59
881001,1381000,59
882001,1382000,59
883001,1383000,59
884001,1384000,58
885001,1385000,58
886001,1386000,58
887001,1387000,58
888001,1388000,58
889001,1389000,58
890001,1390000,58
891001,1391000,58
892001,1392000,58
893001,1393000,59
894001,1394000,60
895001,1395000,61
896001,1396000,62
897001,1397000,62
898001,1398000,62
899001,1399000,62
900001,1400000,62
901001,1401000,61
902001,1402000,61
903001,1403000,62
904001,1404000,63
905001,1405000,63
906001,1406000,63
907001,1407000,63
908001,1408000,63
909001,1409000,63
910001,1410000,63
911001,1411000,63
912001,1412000,63
913001,1413000,64
914001,1414000,64
915001,1415000,64
916001,1416000,64
917001,1417000,64
918001,1418000,64
