window_start,window_end,variant_density
1,500000,76
1001,501000,76
2001,502000,76
3001,503000,76
4001,504000,76
5001,505000,76
6001,506000,76
7001,507000,76
8001,508000,76
9001,509000,76
10001,510000,76
11001,511000,76
12001,512000,77
13001,513000,77
14001,514000,77
15001,515000,77
16001,516000,77
17001,517000,77
18001,518000,77
19001,519000,77
20001,520000,77
21001,521000,78
22001,522000,78
23001,523000,80
24001,524000,80
25001,525000,81
26001,526000,81
27001,527000,81
28001,528000,81
29001,529000,81
30001,530000,81
31001,531000,81
32001,532000,81
33001,533000,81
34001,534000,81
35001,535000,81
36001,536000,81
37001,537000,81
38001,538000,81
39001,539000,81
40001,540000,81
41001,541000,81
42001,542000,81
43001,543000,81
44001,544000,81
45001,545000,81
46001,546000,81
47001,547000,81
48001,548000,81
49001,549000,81
50001,550000,81
51001,551000,81
52001,552000,81
53001,553000,81
54001,554000,81
55001,555000,81
56001,556000,81
57001,557000,82
58001,558000,82
59001,559000,82
60001,560000,82
61001,561000,82
62001,562000,80
63001,563000,79
64001,564000,79
65001,565000,78
66001,566000,77
67001,567000,76
68001,568000,76
69001,569000,76
70001,570000,75
71001,571000,75
72001,572000,75
73001,573000,74
74001,574000,73
75001,575000,72
76001,576000,73
77001,577000,73
78001,578000,74
79001,579000,73
80001,580000,72
81001,581000,73
82001,582000,72
83001,583000,72
84001,584000,72
85001,585000,72
86001,586000,72
87001,587000,71
88001,588000,71
89001,589000,70
90001,590000,69
91001,591000,70
92001,592000,70
93001,593000,69
94001,594000,69
95001,595000,68
96001,596000,68
97001,597000,68
98001,598000,68
99001,599000,68
100001,600000,68
101001,601000,68
102001,602000,68
103001,603000,68
104001,604000,68
105001,605000,68
106001,606000,68
107001,607000,68
108001,608000,68
109001,609000,68
110001,610000,68
111001,611000,68
112001,612000,68
113001,613000,68
114001,614000,68
115001,615000,68
116001,616000,68
117001,617000,69
118001,618000,69
119001,619000,69
120001,620000,69
121001,621000,69
122001,622000,69
123001,623000,69
124001,624000,69
125001,625000,69
126001,626000,69
127001,627000,70
128001,628000,70
129001,629000,71
130001,630000,71
131001,631000,71
132001,632000,71
133001,633000,71
134001,634000,71
135001,635000,71
136001,636000,71
137001,637000,71
138001,638000,71
139001,639000,71
140001,640000,71
141001,641000,71
142001,642000,71
143001,643000,71
144001,644000,71
145001,645000,71
146001,646000,71
147001,647000,71
148001,648000,72
149001,649000,72
150001,650000,72
151001,651000,72
152001,652000,72
153001,653000,72
154001,654000,72
155001,655000,72
156001,656000,69
157001,657000,68
158001,658000,67
159001,659000,66
160001,660000,66
161001,661000,66
162001,662000,66
163001,663000,66
164001,664000,66
165001,665000,65
166001,666000,65
167001,667000,65
168001,668000,64
169001,669000,64
170001,670000,63
171001,671000,63
172001,672000,63
173001,673000,63
174001,674000,62
175001,675000,61
176001,676000,61
177001,677000,61
178001,678000,61
179001,679000,59
180001,680000,59
181001,681000,58
182001,682000,57
183001,683000,57
184001,684000,57
185001,685000,57
186001,686000,57
187001,687000,57
188001,688000,56
189001,689000,56
190001,690000,56
191001,691000,56
192001,692000,56
193001,693000,55
194001,694000,54
195001,695000,54
196001,696000,54
197001,697000,54
198001,698000,53
199001,699000,53
200001,700000,53
201001,701000,53
202001,702000,55
203001,703000,55
204001,704000,54
205001,705000,54
206001,706000,54
207001,707000,54
208001,708000,54
209001,709000,54
210001,710000,54
211001,711000,54
212001,712000,54
213001,713000,54
214001,714000,54
215001,715000,54
216001,716000,53
217001,717000,53
218001,718000,53
219001,719000,53
220001,720000,53
221001,721000,53
222001,722000,56
223001,723000,56
224001,724000,56
225001,725000,57
226001,726000,58
227001,727000,58
228001,728000,58
229001,729000,57
230001,730000,57
231001,731000,57
232001,732000,57
233001,733000,57
234001,734000,57
235001,735000,57
236001,736000,57
237001,737000,57
238001,738000,56
239001,739000,56
240001,740000,56
241001,741000,55
242001,742000,56
243001,743000,56
244001,744000,56
245001,745000,56
246001,746000,56
247001,747000,56
248001,748000,56
249001,749000,56
250001,750000,56
251001,751000,56
252001,752000,56
253001,753000,56
254001,754000,56
255001,755000,56
256001,756000,56
257001,757000,56
258001,758000,56
259001,759000,56
260001,760000,56
261001,761000,56
262001,762000,56
263001,763000,56
264001,764000,56
265001,765000,56
266001,766000,56
267001,767000,56
268001,768000,56
269001,769000,56
270001,770000,56
271001,771000,56
272001,772000,56
273001,773000,55
274001,774000,55
275001,775000,55
276001,776000,55
277001,777000,55
278001,778000,55
279001,779000,56
280001,780000,56
281001,781000,56
282001,782000,56
283001,783000,56
284001,784000,56
285001,785000,56
286001,786000,56
287001,787000,56
288001,788000,56
289001,789000,56
290001,790000,56
291001,791000,56
292001,792000,56
293001,793000,56
294001,794000,55
295001,795000,55
296001,796000,55
297001,797000,55
298001,798000,55
299001,799000,55
300001,800000,54
301001,801000,53
302001,802000,53
303001,803000,53
304001,804000,53
305001,805000,53
306001,806000,53
307001,807000,53
308001,808000,54
309001,809000,54
310001,810000,54
311001,811000,54
312001,812000,54
313001,813000,54
314001,814000,54
315001,815000,55
316001,816000,55
317001,817000,55
318001,818000,55
319001,819000,55
320001,820000,55
321001,821000,56
322001,822000,56
323001,823000,56
324001,824000,55
325001,825000,55
326001,826000,55
327001,827000,55
328001,828000,56
329001,829000,56
330001,830000,55
331001,831000,55
332001,832000,54
333001,833000,54
334001,834000,53
335001,835000,53
336001,836000,53
337001,837000,51
338001,838000,51
339001,839000,51
340001,840000,51
341001,841000,51
342001,842000,51
343001,843000,51
344001,844000,51
345001,845000,51
346001,846000,51
347001,847000,51
348001,848000,51
349001,849000,51
350001,850000,51
351001,851000,51
352001,852000,51
353001,853000,51
354001,854000,51
355001,855000,51
356001,856000,51
357001,857000,51
358001,858000,51
359001,859000,51
360001,860000,51
361001,861000,51
362001,862000,51
363001,863000,51
364001,864000,51
365001,865000,51
366001,866000,51
367001,867000,51
368001,868000,51
369001,869000,50
370001,870000,50
371001,871000,50
372001,872000,50
373001,873000,51
374001,874000,51
375001,875000,51
376001,876000,51
377001,877000,50
378001,878000,50
379001,879000,49
380001,880000,49
381001,881000,48
382001,882000,48
383001,883000,48
384001,884000,48
385001,885000,48
386001,886000,48
387001,887000,48
388001,888000,48
389001,889000,48
390001,890000,49
391001,891000,48
392001,892000,48
393001,893000,48
394001,894000,48
395001,895000,48
396001,896000,48
397001,897000,48
398001,898000,48
399001,899000,48
400001,900000,48
401001,901000,48
402001,902000,48
403001,903000,48
404001,904000,48
405001,905000,49
406001,906000,49
407001,907000,49
408001,908000,49
409001,909000,49
410001,910000,49
411001,911000,49
412001,912000,48
413001,913000,48
414001,914000,48
415001,915000,48
416001,916000,48
