window_start,window_end,variant_density
1,500000,86
1001,501000,86
2001,502000,86
3001,503000,86
4001,504000,86
5001,505000,86
6001,506000,86
7001,507000,86
8001,508000,86
9001,509000,86
10001,510000,86
11001,511000,86
12001,512000,86
13001,513000,86
14001,514000,86
15001,515000,86
16001,516000,86
17001,517000,86
18001,518000,86
19001,519000,86
20001,520000,86
21001,521000,86
22001,522000,86
23001,523000,86
24001,524000,86
25001,525000,86
26001,526000,86
27001,527000,86
28001,528000,86
29001,529000,86
30001,530000,86
31001,531000,86
32001,532000,86
33001,533000,86
34001,534000,86
35001,535000,86
36001,536000,86
37001,537000,86
38001,538000,86
39001,539000,86
40001,540000,86
41001,541000,86
42001,542000,87
43001,543000,87
44001,544000,87
45001,545000,87
46001,546000,87
47001,547000,89
48001,548000,89
49001,549000,89
50001,550000,89
51001,551000,89
52001,552000,89
53001,553000,89
54001,554000,89
55001,555000,89
56001,556000,89
57001,557000,89
58001,558000,89
59001,559000,89
60001,560000,89
61001,561000,89
62001,562000,89
63001,563000,90
64001,564000,91
65001,565000,91
66001,566000,91
67001,567000,90
68001,568000,87
69001,569000,87
70001,570000,87
71001,571000,87
72001,572000,86
73001,573000,86
74001,574000,85
75001,575000,85
76001,576000,85
77001,577000,85
78001,578000,85
79001,579000,85
80001,580000,85
81001,581000,86
82001,582000,86
83001,583000,86
84001,584000,86
85001,585000,86
86001,586000,86
87001,587000,86
88001,588000,86
89001,589000,85
90001,590000,85
91001,591000,85
92001,592000,85
93001,593000,84
94001,594000,84
95001,595000,84
96001,596000,84
97001,597000,84
98001,598000,85
99001,599000,85
100001,600000,85
101001,601000,85
102001,602000,85
103001,603000,85
104001,604000,84
105001,605000,83
106001,606000,82
107001,607000,82
108001,608000,82
109001,609000,82
110001,610000,82
111001,611000,82
112001,612000,82
113001,613000,82
114001,614000,82
115001,615000,82
116001,616000,82
117001,617000,82
118001,618000,84
119001,619000,82
120001,620000,82
121001,621000,82
122001,622000,82
123001,623000,82
124001,624000,82
125001,625000,82
