window_start,window_end,variant_density
1,10000000,2175
1001,10001000,2175
2001,10002000,2175
3001,10003000,2175
4001,10004000,2175
5001,10005000,2176
6001,10006000,2176
7001,10007000,2176
8001,10008000,2177
9001,10009000,2178
10001,10010000,2179
11001,10011000,2180
12001,10012000,2182
13001,10013000,2182
14001,10014000,2183
15001,10015000,2183
16001,10016000,2184
17001,10017000,2184
18001,10018000,2184
19001,10019000,2184
20001,10020000,2184
21001,10021000,2185
22001,10022000,2185
23001,10023000,2185
24001,10024000,2185
25001,10025000,2185
26001,10026000,2185
27001,10027000,2185
28001,10028000,2185
29001,10029000,2185
30001,10030000,2185
31001,10031000,2185
32001,10032000,2186
33001,10033000,2186
34001,10034000,2186
35001,10035000,2186
36001,10036000,2186
37001,10037000,2186
38001,10038000,2187
39001,10039000,2187
40001,10040000,2187
41001,10041000,2187
42001,10042000,2187
43001,10043000,2187
44001,10044000,2187
45001,10045000,2187
46001,10046000,2187
47001,10047000,2189
48001,10048000,2189
49001,10049000,2189
50001,10050000,2190
51001,10051000,2190
52001,10052000,2190
53001,10053000,2191
54001,10054000,2191
55001,10055000,2191
56001,10056000,2191
57001,10057000,2191
58001,10058000,2191
59001,10059000,2191
60001,10060000,2191
61001,10061000,2191
62001,10062000,2191
63001,10063000,2191
64001,10064000,2192
65001,10065000,2192
66001,10066000,2192
67001,10067000,2193
68001,10068000,2190
69001,10069000,2190
70001,10070000,2190
71001,10071000,2190
72001,10072000,2189
73001,10073000,2189
74001,10074000,2188
75001,10075000,2188
76001,10076000,2188
77001,10077000,2188
78001,10078000,2188
79001,10079000,2188
80001,10080000,2188
81001,10081000,2188
82001,10082000,2188
83001,10083000,2188
84001,10084000,2188
85001,10085000,2188
86001,10086000,2188
87001,10087000,2189
88001,10088000,2189
89001,10089000,2189
90001,10090000,2189
91001,10091000,2189
92001,10092000,2189
93001,10093000,2188
94001,10094000,2188
95001,10095000,2188
96001,10096000,2188
97001,10097000,2188
98001,10098000,2189
99001,10099000,2189
100001,10100000,2189
101001,10101000,2190
102001,10102000,2190
103001,10103000,2190
104001,10104000,2189
105001,10105000,2188
106001,10106000,2187
107001,10107000,2187
108001,10108000,2188
109001,10109000,2188
110001,10110000,2188
111001,10111000,2188
112001,10112000,2188
113001,10113000,2188
114001,10114000,2188
115001,10115000,2188
116001,10116000,2188
117001,10117000,2188
118001,10118000,2188
119001,10119000,2186
120001,10120000,2186
121001,10121000,2186
122001,10122000,2186
123001,10123000,2187
124001,10124000,2187
125001,10125000,2187
126001,10126000,2187
127001,10127000,2186
128001,10128000,2186
129001,10129000,2186
130001,10130000,2186
131001,10131000,2186
132001,10132000,2187
133001,10133000,2188
134001,10134000,2188
135001,10135000,2188
136001,10136000,2188
137001,10137000,2188
138001,10138000,2188
139001,10139000,2188
140001,10140000,2188
141001,10141000,2188
142001,10142000,2188
143001,10143000,2188
144001,10144000,2188
145001,10145000,2188
146001,10146000,2188
147001,10147000,2188
148001,10148000,2188
149001,10149000,2188
150001,10150000,2189
151001,10151000,2189
152001,10152000,2189
153001,10153000,2189
154001,10154000,2189
155001,10155000,2189
156001,10156000,2189
157001,10157000,2189
158001,10158000,2189
159001,10159000,2189
160001,10160000,2189
161001,10161000,2189
162001,10162000,2189
163001,10163000,2191
164001,10164000,2192
165001,10165000,2193
166001,10166000,2192
167001,10167000,2192
168001,10168000,2191
169001,10169000,2191
170001,10170000,2191
171001,10171000,2191
172001,10172000,2191
173001,10173000,2191
174001,10174000,2191
175001,10175000,2191
176001,10176000,2191
177001,10177000,2191
178001,10178000,2191
179001,10179000,2192
180001,10180000,2192
181001,10181000,2192
182001,10182000,2192
183001,10183000,2193
184001,10184000,2193
185001,10185000,2193
186001,10186000,2193
187001,10187000,2193
188001,10188000,2193
189001,10189000,2193
190001,10190000,2194
191001,10191000,2195
192001,10192000,2195
193001,10193000,2196
194001,10194000,2195
195001,10195000,2193
196001,10196000,2193
197001,10197000,2193
198001,10198000,2193
199001,10199000,2192
200001,10200000,2194
201001,10201000,2194
202001,10202000,2194
203001,10203000,2194
204001,10204000,2194
205001,10205000,2195
206001,10206000,2195
207001,10207000,2195
208001,10208000,2195
209001,10209000,2195
210001,10210000,2195
211001,10211000,2195
212001,10212000,2195
213001,10213000,2194
214001,10214000,2194
215001,10215000,2194
216001,10216000,2194
217001,10217000,2194
218001,10218000,2194
219001,10219000,2194
220001,10220000,2194
221001,10221000,2193
222001,10222000,2193
223001,10223000,2196
224001,10224000,2195
225001,10225000,2195
226001,10226000,2195
227001,10227000,2195
228001,10228000,2195
229001,10229000,2195
230001,10230000,2195
231001,10231000,2195
232001,10232000,2195
233001,10233000,2196
234001,10234000,2196
235001,10235000,2195
236001,10236000,2197
237001,10237000,2198
238001,10238000,2198
239001,10239000,2198
240001,10240000,2199
241001,10241000,2199
242001,10242000,2199
243001,10243000,2199
244001,10244000,2200
245001,10245000,2200
246001,10246000,2200
247001,10247000,2200
248001,10248000,2200
249001,10249000,2201
250001,10250000,2201
251001,10251000,2201
252001,10252000,2201
253001,10253000,2201
254001,10254000,2203
255001,10255000,2203
256001,10256000,2204
257001,10257000,2204
258001,10258000,2204
259001,10259000,2204
260001,10260000,2204
261001,10261000,2204
262001,10262000,2204
263001,10263000,2208
264001,10264000,2208
265001,10265000,2208
266001,10266000,2208
267001,10267000,2209
268001,10268000,2210
269001,10269000,2210
270001,10270000,2210
271001,10271000,2212
272001,10272000,2212
273001,10273000,2212
274001,10274000,2212
275001,10275000,2213
276001,10276000,2213
277001,10277000,2214
278001,10278000,2214
279001,10279000,2214
280001,10280000,2215
281001,10281000,2215
282001,10282000,2214
283001,10283000,2214
284001,10284000,2214
285001,10285000,2215
286001,10286000,2216
287001,10287000,2216
288001,10288000,2216
289001,10289000,2216
290001,10290000,2215
291001,10291000,2209
292001,10292000,2209
293001,10293000,2209
294001,10294000,2209
295001,10295000,2209
296001,10296000,2210
297001,10297000,2209
298001,10298000,2209
299001,10299000,2209
300001,10300000,2209
301001,10301000,2210
302001,10302000,2210
303001,10303000,2210
304001,10304000,2210
305001,10305000,2210
306001,10306000,2210
307001,10307000,2210
308001,10308000,2211
309001,10309000,2211
310001,10310000,2211
311001,10311000,2211
312001,10312000,2211
313001,10313000,2211
314001,10314000,2211
315001,10315000,2211
316001,10316000,2211
317001,10317000,2212
318001,10318000,2214
319001,10319000,2214
320001,10320000,2214
321001,10321000,2214
322001,10322000,2213
323001,10323000,2212
324001,10324000,2211
325001,10325000,2212
326001,10326000,2211
327001,10327000,2212
328001,10328000,2213
329001,10329000,2213
330001,10330000,2213
331001,10331000,2214
332001,10332000,2215
333001,10333000,2215
334001,10334000,2215
335001,10335000,2215
336001,10336000,2215
337001,10337000,2215
338001,10338000,2216
339001,10339000,2216
340001,10340000,2215
341001,10341000,2215
342001,10342000,2215
343001,10343000,2216
344001,10344000,2217
345001,10345000,2217
346001,10346000,2216
347001,10347000,2216
348001,10348000,2216
349001,10349000,2216
350001,10350000,2216
351001,10351000,2216
352001,10352000,2217
353001,10353000,2217
354001,10354000,2217
355001,10355000,2216
356001,10356000,2215
357001,10357000,2215
358001,10358000,2215
359001,10359000,2215
360001,10360000,2215
361001,10361000,2216
362001,10362000,2216
363001,10363000,2216
364001,10364000,2216
365001,10365000,2216
366001,10366000,2216
367001,10367000,2217
368001,10368000,2216
369001,10369000,2219
370001,10370000,2219
371001,10371000,2219
372001,10372000,2220
373001,10373000,2220
374001,10374000,2220
375001,10375000,2220
376001,10376000,2220
377001,10377000,2220
378001,10378000,2220
379001,10379000,2220
380001,10380000,2221
381001,10381000,2221
382001,10382000,2221
383001,10383000,2220
384001,10384000,2220
385001,10385000,2220
386001,10386000,2220
387001,10387000,2220
388001,10388000,2220
389001,10389000,2220
390001,10390000,2219
391001,10391000,2219
392001,10392000,2220
393001,10393000,2220
394001,10394000,2220
395001,10395000,2220
396001,10396000,2220
397001,10397000,2220
398001,10398000,2220
399001,10399000,2220
400001,10400000,2221
401001,10401000,2221
402001,10402000,2221
403001,10403000,2221
404001,10404000,2221
405001,10405000,2221
406001,10406000,2221
407001,10407000,2221
408001,10408000,2219
409001,10409000,2219
410001,10410000,2219
411001,10411000,2215
412001,10412000,2205
413001,10413000,2198
414001,10414000,2198
415001,10415000,2194
416001,10416000,2194
417001,10417000,2193
418001,10418000,2192
419001,10419000,2192
420001,10420000,2192
421001,10421000,2193
422001,10422000,2193
423001,10423000,2193
424001,10424000,2193
425001,10425000,2193
426001,10426000,2194
427001,10427000,2194
428001,10428000,2195
429001,10429000,2194
430001,10430000,2194
431001,10431000,2193
432001,10432000,2193
433001,10433000,2193
434001,10434000,2193
435001,10435000,2194
436001,10436000,2195
437001,10437000,2195
438001,10438000,2195
439001,10439000,2196
440001,10440000,2196
441001,10441000,2195
442001,10442000,2195
443001,10443000,2195
444001,10444000,2195
445001,10445000,2195
446001,10446000,2195
447001,10447000,2195
448001,10448000,2194
