window_start,window_end,variant_density
1,5000,0
1001,6000,0
2001,7000,0
3001,8000,0
4001,9000,0
5001,10000,0
6001,11000,0
7001,12000,0
8001,13000,0
9001,14000,0
10001,15000,3
11001,16000,3
12001,17000,4
13001,18000,5
14001,19000,8
15001,20000,5
16001,21000,5
17001,22000,4
18001,23000,3
19001,24000,0
20001,25000,0
21001,26000,0
22001,27000,1
23001,28000,2
24001,29000,2
25001,30000,2
26001,31000,2
27001,32000,1
28001,33000,0
29001,34000,1
30001,35000,2
31001,36000,2
32001,37000,2
33001,38000,3
34001,39000,7
35001,40000,8
36001,41000,10
37001,42000,10
38001,43000,9
39001,44000,4
40001,45000,2
41001,46000,0
42001,47000,0
43001,48000,0
44001,49000,0
45001,50000,0
46001,51000,0
47001,52000,1
48001,53000,1
49001,54000,1
50001,55000,1
51001,56000,1
52001,57000,1
53001,58000,1
54001,59000,1
55001,60000,1
56001,61000,1
57001,62000,0
58001,63000,2
59001,64000,2
60001,65000,2
61001,66000,2
62001,67000,2
63001,68000,1
64001,69000,1
65001,70000,1
66001,71000,1
67001,72000,1
68001,73000,0
69001,74000,0
70001,75000,0
71001,76000,0
72001,77000,1
73001,78000,1
74001,79000,1
75001,80000,2
76001,81000,2
77001,82000,1
78001,83000,1
79001,84000,1
80001,85000,0
81001,86000,0
82001,87000,0
83001,88000,0
84001,89000,1
85001,90000,1
86001,91000,1
87001,92000,1
88001,93000,1
89001,94000,0
90001,95000,0
91001,96000,0
92001,97000,0
93001,98000,0
94001,99000,0
95001,100000,2
96001,101000,2
97001,102000,2
98001,103000,2
99001,104000,2
100001,105000,0
101001,106000,0
102001,107000,1
103001,108000,2
104001,109000,2
105001,110000,2
106001,111000,2
107001,112000,1
108001,113000,1
109001,114000,2
110001,115000,2
111001,116000,2
112001,117000,2
113001,118000,1
114001,119000,1
115001,120000,1
116001,121000,1
117001,122000,2
118001,123000,2
119001,124000,1
120001,125000,1
121001,126000,1
122001,127000,0
123001,128000,0
124001,129000,0
125001,130000,1
126001,131000,1
127001,132000,1
128001,133000,1
129001,134000,1
130001,135000,0
131001,136000,0
132001,137000,0
133001,138000,0
134001,139000,0
135001,140000,1
136001,141000,1
137001,142000,1
138001,143000,2
139001,144000,3
