window_start,window_end,variant_density
1,50000,0
1001,51000,0
2001,52000,0
3001,53000,0
4001,54000,0
5001,55000,0
6001,56000,0
7001,57000,0
8001,58000,0
9001,59000,0
10001,60000,0
11001,61000,0
12001,62000,0
13001,63000,0
14001,64000,0
15001,65000,0
16001,66000,0
17001,67000,0
18001,68000,0
19001,69000,0
20001,70000,0
21001,71000,0
22001,72000,0
23001,73000,0
24001,74000,0
25001,75000,0
26001,76000,0
27001,77000,0
28001,78000,0
29001,79000,0
30001,80000,0
31001,81000,0
32001,82000,0
33001,83000,0
34001,84000,0
35001,85000,0
36001,86000,0
37001,87000,0
38001,88000,0
39001,89000,0
40001,90000,0
41001,91000,0
42001,92000,0
43001,93000,0
44001,94000,0
45001,95000,0
46001,96000,0
47001,97000,0
48001,98000,0
49001,99000,0
50001,100000,0
51001,101000,0
52001,102000,0
53001,103000,0
54001,104000,0
55001,105000,0
56001,106000,0
57001,107000,0
58001,108000,0
59001,109000,0
60001,110000,0
61001,111000,0
62001,112000,0
63001,113000,0
64001,114000,0
65001,115000,0
66001,116000,0
67001,117000,0
68001,118000,0
69001,119000,0
70001,120000,0
71001,121000,0
72001,122000,0
73001,123000,0
74001,124000,0
75001,125000,0
76001,126000,0
77001,127000,0
78001,128000,0
79001,129000,1
80001,130000,1
81001,131000,1
82001,132000,1
83001,133000,1
84001,134000,1
85001,135000,2
86001,136000,2
87001,137000,2
88001,138000,2
89001,139000,2
90001,140000,3
91001,141000,3
92001,142000,3
93001,143000,3
94001,144000,3
95001,145000,3
96001,146000,3
97001,147000,3
98001,148000,3
99001,149000,3
100001,150000,3
101001,151000,3
102001,152000,3
103001,153000,3
104001,154000,3
105001,155000,3
106001,156000,3
107001,157000,3
108001,158000,3
109001,159000,3
110001,160000,3
111001,161000,3
112001,162000,3
113001,163000,3
114001,164000,3
115001,165000,3
116001,166000,3
117001,167000,3
118001,168000,3
119001,169000,3
120001,170000,3
121001,171000,3
122001,172000,3
123001,173000,3
124001,174000,3
125001,175000,3
126001,176000,3
127001,177000,3
128001,178000,3
129001,179000,3
130001,180000,3
131001,181000,3
132001,182000,3
