window_start,window_end,variant_density
1,5000,0
1001,6000,0
2001,7000,0
3001,8000,0
4001,9000,0
5001,10000,0
6001,11000,0
7001,12000,0
8001,13000,0
9001,14000,0
10001,15000,0
11001,16000,0
12001,17000,0
13001,18000,0
14001,19000,0
15001,20000,0
16001,21000,0
17001,22000,0
18001,23000,0
19001,24000,0
20001,25000,0
21001,26000,0
22001,27000,0
23001,28000,0
24001,29000,0
25001,30000,0
26001,31000,0
27001,32000,0
28001,33000,0
29001,34000,0
30001,35000,0
31001,36000,0
32001,37000,0
33001,38000,0
34001,39000,0
35001,40000,0
36001,41000,0
37001,42000,0
38001,43000,0
39001,44000,0
40001,45000,0
41001,46000,0
42001,47000,0
43001,48000,0
44001,49000,0
45001,50000,0
46001,51000,0
47001,52000,0
48001,53000,0
49001,54000,0
50001,55000,0
51001,56000,0
52001,57000,0
53001,58000,0
54001,59000,0
55001,60000,0
56001,61000,0
57001,62000,0
58001,63000,0
59001,64000,0
60001,65000,0
61001,66000,0
62001,67000,0
63001,68000,0
64001,69000,0
65001,70000,0
66001,71000,0
67001,72000,0
68001,73000,0
69001,74000,0
70001,75000,0
71001,76000,0
72001,77000,0
73001,78000,0
74001,79000,0
75001,80000,0
76001,81000,0
77001,82000,0
78001,83000,0
79001,84000,0
80001,85000,0
81001,86000,0
82001,87000,0
83001,88000,0
84001,89000,0
85001,90000,0
86001,91000,0
87001,92000,0
88001,93000,0
89001,94000,0
90001,95000,0
91001,96000,0
92001,97000,0
93001,98000,0
94001,99000,0
95001,100000,0
96001,101000,0
97001,102000,0
98001,103000,0
99001,104000,0
100001,105000,0
101001,106000,0
102001,107000,0
103001,108000,0
104001,109000,0
105001,110000,0
106001,111000,0
107001,112000,0
108001,113000,0
109001,114000,0
110001,115000,0
111001,116000,0
112001,117000,0
113001,118000,0
114001,119000,0
115001,120000,0
116001,121000,0
117001,122000,0
118001,123000,0
119001,124000,0
120001,125000,0
121001,126000,0
122001,127000,0
123001,128000,0
124001,129000,0
125001,130000,0
126001,131000,0
127001,132000,0
128001,133000,0
129001,134000,0
130001,135000,0
131001,136000,0
132001,137000,0
133001,138000,0
134001,139000,0
135001,140000,0
136001,141000,0
137001,142000,0
138001,143000,0
139001,144000,0
