window_start,window_end,variant_density
1,50000,0
1001,51000,0
2001,52000,0
3001,53000,0
4001,54000,0
5001,55000,0
6001,56000,0
7001,57000,0
8001,58000,0
9001,59000,0
10001,60000,0
11001,61000,1
12001,62000,1
13001,63000,1
14001,64000,1
15001,65000,1
16001,66000,1
17001,67000,1
18001,68000,1
19001,69000,1
20001,70000,1
21001,71000,1
22001,72000,1
23001,73000,1
24001,74000,1
25001,75000,1
26001,76000,1
27001,77000,1
28001,78000,1
29001,79000,1
30001,80000,1
31001,81000,1
32001,82000,1
33001,83000,1
34001,84000,1
35001,85000,1
36001,86000,1
37001,87000,1
38001,88000,1
39001,89000,1
40001,90000,1
41001,91000,9
42001,92000,9
43001,93000,9
44001,94000,10
45001,95000,10
46001,96000,10
47001,97000,10
48001,98000,10
49001,99000,10
50001,100000,11
51001,101000,11
52001,102000,11
53001,103000,12
54001,104000,13
55001,105000,13
56001,106000,13
57001,107000,13
58001,108000,13
59001,109000,13
60001,110000,13
61001,111000,12
62001,112000,12
63001,113000,12
64001,114000,12
65001,115000,12
66001,116000,12
67001,117000,12
68001,118000,12
69001,119000,12
70001,120000,12
71001,121000,12
72001,122000,12
73001,123000,12
74001,124000,12
75001,125000,12
76001,126000,12
77001,127000,12
78001,128000,12
79001,129000,12
80001,130000,12
81001,131000,12
82001,132000,12
83001,133000,12
84001,134000,12
85001,135000,12
86001,136000,12
87001,137000,12
88001,138000,12
89001,139000,12
90001,140000,12
91001,141000,4
92001,142000,4
93001,143000,4
94001,144000,3
95001,145000,3
96001,146000,3
97001,147000,3
98001,148000,3
99001,149000,3
100001,150000,2
101001,151000,2
102001,152000,2
103001,153000,1
104001,154000,0
105001,155000,0
106001,156000,0
107001,157000,0
108001,158000,0
109001,159000,0
110001,160000,0
111001,161000,0
112001,162000,0
113001,163000,0
114001,164000,0
115001,165000,0
116001,166000,0
117001,167000,0
118001,168000,0
119001,169000,0
120001,170000,0
121001,171000,0
122001,172000,0
123001,173000,0
124001,174000,0
125001,175000,0
126001,176000,0
127001,177000,0
128001,178000,0
129001,179000,0
130001,180000,0
131001,181000,0
132001,182000,0
