window_start,window_end,variant_density
1,500000,68
1001,501000,68
2001,502000,68
3001,503000,68
4001,504000,68
5001,505000,69
6001,506000,69
7001,507000,69
8001,508000,69
9001,509000,69
10001,510000,69
11001,511000,69
12001,512000,69
13001,513000,69
14001,514000,69
15001,515000,69
16001,516000,69
17001,517000,69
18001,518000,69
19001,519000,69
20001,520000,69
21001,521000,69
22001,522000,69
23001,523000,69
24001,524000,69
25001,525000,69
26001,526000,69
27001,527000,70
28001,528000,70
29001,529000,70
30001,530000,71
31001,531000,71
32001,532000,71
33001,533000,71
34001,534000,71
35001,535000,71
36001,536000,71
37001,537000,71
38001,538000,71
39001,539000,71
40001,540000,71
41001,541000,71
42001,542000,71
43001,543000,72
44001,544000,72
45001,545000,72
46001,546000,72
47001,547000,72
48001,548000,72
49001,549000,72
50001,550000,72
51001,551000,72
52001,552000,72
53001,553000,72
54001,554000,72
55001,555000,72
56001,556000,72
57001,557000,72
58001,558000,72
59001,559000,72
60001,560000,72
61001,561000,72
62001,562000,71
63001,563000,71
64001,564000,71
65001,565000,71
66001,566000,71
67001,567000,71
68001,568000,71
69001,569000,70
70001,570000,70
71001,571000,70
72001,572000,69
73001,573000,69
74001,574000,69
75001,575000,69
76001,576000,67
77001,577000,64
78001,578000,64
79001,579000,64
80001,580000,64
81001,581000,64
82001,582000,64
83001,583000,64
84001,584000,63
85001,585000,63
86001,586000,63
87001,587000,63
88001,588000,63
89001,589000,63
90001,590000,63
91001,591000,63
92001,592000,63
93001,593000,63
94001,594000,62
95001,595000,63
96001,596000,63
97001,597000,63
98001,598000,63
99001,599000,64
100001,600000,58
101001,601000,58
102001,602000,58
103001,603000,58
104001,604000,58
105001,605000,58
106001,606000,58
107001,607000,58
108001,608000,58
109001,609000,57
110001,610000,56
111001,611000,56
112001,612000,56
113001,613000,55
114001,614000,55
115001,615000,52
116001,616000,51
117001,617000,51
118001,618000,51
119001,619000,51
120001,620000,51
121001,621000,52
122001,622000,52
123001,623000,52
124001,624000,52
125001,625000,51
126001,626000,48
127001,627000,48
128001,628000,48
129001,629000,47
130001,630000,47
131001,631000,47
132001,632000,47
133001,633000,47
134001,634000,47
135001,635000,47
136001,636000,47
137001,637000,47
138001,638000,47
139001,639000,46
140001,640000,47
141001,641000,47
142001,642000,47
143001,643000,48
144001,644000,48
145001,645000,48
146001,646000,47
147001,647000,47
148001,648000,47
149001,649000,47
150001,650000,47
151001,651000,47
152001,652000,47
153001,653000,47
154001,654000,48
155001,655000,48
156001,656000,48
157001,657000,48
158001,658000,48
159001,659000,48
160001,660000,48
161001,661000,48
162001,662000,48
163001,663000,49
164001,664000,47
165001,665000,46
166001,666000,45
167001,667000,45
168001,668000,45
169001,669000,45
170001,670000,45
171001,671000,45
172001,672000,45
173001,673000,45
174001,674000,45
175001,675000,45
176001,676000,45
177001,677000,44
178001,678000,44
179001,679000,44
180001,680000,42
181001,681000,41
182001,682000,40
183001,683000,40
184001,684000,40
185001,685000,40
186001,686000,40
187001,687000,41
188001,688000,41
189001,689000,41
190001,690000,41
191001,691000,41
192001,692000,41
193001,693000,41
194001,694000,40
195001,695000,41
196001,696000,40
197001,697000,40
198001,698000,40
199001,699000,40
200001,700000,40
201001,701000,40
202001,702000,40
203001,703000,39
204001,704000,39
205001,705000,39
206001,706000,40
207001,707000,40
208001,708000,40
209001,709000,40
210001,710000,40
211001,711000,40
212001,712000,40
213001,713000,40
214001,714000,40
215001,715000,40
216001,716000,40
217001,717000,40
218001,718000,40
219001,719000,40
220001,720000,40
221001,721000,41
222001,722000,41
223001,723000,41
224001,724000,41
225001,725000,41
226001,726000,40
227001,727000,40
228001,728000,40
229001,729000,40
230001,730000,40
231001,731000,40
232001,732000,40
233001,733000,40
234001,734000,40
235001,735000,40
236001,736000,40
237001,737000,40
238001,738000,40
239001,739000,40
240001,740000,40
241001,741000,40
242001,742000,40
243001,743000,40
244001,744000,40
245001,745000,40
246001,746000,40
247001,747000,41
248001,748000,41
249001,749000,41
250001,750000,41
251001,751000,41
252001,752000,41
253001,753000,41
254001,754000,41
255001,755000,41
256001,756000,40
257001,757000,40
258001,758000,41
259001,759000,41
260001,760000,41
261001,761000,40
262001,762000,40
263001,763000,40
264001,764000,40
265001,765000,40
266001,766000,40
267001,767000,41
268001,768000,41
269001,769000,41
270001,770000,41
271001,771000,42
272001,772000,43
273001,773000,43
274001,774000,43
275001,775000,43
276001,776000,43
277001,777000,43
278001,778000,43
279001,779000,42
280001,780000,42
281001,781000,42
282001,782000,42
283001,783000,42
284001,784000,42
285001,785000,42
286001,786000,42
287001,787000,42
288001,788000,41
289001,789000,41
290001,790000,41
291001,791000,41
292001,792000,40
293001,793000,40
294001,794000,40
295001,795000,41
296001,796000,41
297001,797000,41
298001,798000,41
299001,799000,41
300001,800000,41
301001,801000,41
302001,802000,41
303001,803000,41
304001,804000,41
305001,805000,41
306001,806000,41
307001,807000,41
308001,808000,41
309001,809000,41
310001,810000,41
311001,811000,41
312001,812000,41
313001,813000,41
314001,814000,41
315001,815000,41
316001,816000,41
317001,817000,41
318001,818000,41
319001,819000,41
320001,820000,42
321001,821000,42
322001,822000,42
323001,823000,42
324001,824000,42
325001,825000,42
326001,826000,42
327001,827000,42
328001,828000,42
