window_start,window_end,variant_density
1,500000,45
1001,501000,45
2001,502000,45
3001,503000,45
4001,504000,45
5001,505000,45
6001,506000,45
7001,507000,45
8001,508000,45
9001,509000,45
10001,510000,45
11001,511000,44
12001,512000,43
13001,513000,43
14001,514000,41
15001,515000,41
16001,516000,41
17001,517000,41
18001,518000,41
19001,519000,41
20001,520000,41
21001,521000,41
22001,522000,41
23001,523000,41
24001,524000,42
25001,525000,42
26001,526000,42
27001,527000,42
28001,528000,42
29001,529000,42
30001,530000,42
31001,531000,42
32001,532000,42
33001,533000,42
34001,534000,42
35001,535000,42
36001,536000,42
37001,537000,42
38001,538000,42
39001,539000,42
40001,540000,41
41001,541000,40
42001,542000,39
43001,543000,38
44001,544000,38
45001,545000,38
46001,546000,38
47001,547000,38
48001,548000,38
49001,549000,38
50001,550000,38
51001,551000,38
52001,552000,38
53001,553000,38
54001,554000,38
55001,555000,38
56001,556000,38
57001,557000,39
58001,558000,38
59001,559000,38
60001,560000,38
61001,561000,38
62001,562000,38
63001,563000,39
64001,564000,39
65001,565000,39
66001,566000,39
67001,567000,39
68001,568000,39
69001,569000,40
70001,570000,40
71001,571000,40
72001,572000,40
73001,573000,37
74001,574000,36
75001,575000,36
76001,576000,36
77001,577000,36
78001,578000,36
79001,579000,36
80001,580000,36
81001,581000,36
82001,582000,36
83001,583000,36
84001,584000,36
85001,585000,36
86001,586000,36
87001,587000,36
88001,588000,34
89001,589000,34
90001,590000,34
91001,591000,34
92001,592000,34
93001,593000,34
94001,594000,34
95001,595000,34
96001,596000,34
97001,597000,34
98001,598000,35
99001,599000,35
100001,600000,35
101001,601000,35
102001,602000,35
103001,603000,35
104001,604000,35
105001,605000,35
106001,606000,35
107001,607000,35
108001,608000,35
109001,609000,35
110001,610000,34
111001,611000,34
112001,612000,35
113001,613000,35
114001,614000,35
115001,615000,35
116001,616000,35
117001,617000,35
118001,618000,35
119001,619000,36
120001,620000,36
121001,621000,36
122001,622000,37
123001,623000,37
124001,624000,37
125001,625000,38
126001,626000,39
127001,627000,39
128001,628000,39
129001,629000,39
130001,630000,39
131001,631000,39
132001,632000,39
133001,633000,39
134001,634000,39
135001,635000,39
136001,636000,39
137001,637000,39
138001,638000,39
139001,639000,39
140001,640000,40
141001,641000,40
142001,642000,40
143001,643000,40
144001,644000,40
145001,645000,39
146001,646000,39
147001,647000,39
148001,648000,39
149001,649000,39
150001,650000,38
151001,651000,38
152001,652000,38
153001,653000,38
154001,654000,38
155001,655000,38
156001,656000,38
157001,657000,37
158001,658000,37
159001,659000,37
160001,660000,37
161001,661000,37
162001,662000,37
163001,663000,37
164001,664000,37
165001,665000,37
166001,666000,37
167001,667000,37
168001,668000,36
169001,669000,36
170001,670000,36
171001,671000,36
172001,672000,35
173001,673000,34
174001,674000,34
175001,675000,34
176001,676000,35
177001,677000,35
178001,678000,34
179001,679000,34
180001,680000,34
181001,681000,34
182001,682000,33
183001,683000,33
184001,684000,33
185001,685000,33
186001,686000,34
187001,687000,35
188001,688000,35
189001,689000,35
190001,690000,35
