window_start,window_end,variant_density
1,10000000,344
1001,10001000,344
2001,10002000,344
3001,10003000,346
4001,10004000,346
5001,10005000,347
6001,10006000,347
7001,10007000,347
8001,10008000,347
9001,10009000,347
10001,10010000,347
11001,10011000,347
12001,10012000,347
13001,10013000,347
14001,10014000,347
15001,10015000,347
16001,10016000,347
17001,10017000,347
18001,10018000,348
19001,10019000,348
20001,10020000,348
21001,10021000,348
22001,10022000,348
23001,10023000,350
24001,10024000,350
25001,10025000,350
26001,10026000,350
27001,10027000,351
28001,10028000,351
29001,10029000,351
30001,10030000,351
31001,10031000,351
32001,10032000,351
33001,10033000,352
34001,10034000,352
35001,10035000,352
36001,10036000,352
37001,10037000,352
38001,10038000,352
39001,10039000,352
40001,10040000,352
41001,10041000,352
42001,10042000,352
43001,10043000,352
44001,10044000,352
45001,10045000,352
46001,10046000,352
47001,10047000,352
48001,10048000,352
49001,10049000,352
50001,10050000,352
51001,10051000,352
52001,10052000,352
53001,10053000,352
54001,10054000,352
55001,10055000,352
56001,10056000,352
57001,10057000,352
58001,10058000,352
59001,10059000,352
60001,10060000,352
61001,10061000,352
62001,10062000,352
63001,10063000,352
64001,10064000,352
65001,10065000,352
66001,10066000,352
67001,10067000,352
68001,10068000,352
69001,10069000,352
70001,10070000,352
71001,10071000,352
72001,10072000,352
73001,10073000,352
74001,10074000,352
75001,10075000,352
76001,10076000,352
77001,10077000,352
78001,10078000,352
79001,10079000,352
80001,10080000,352
81001,10081000,352
82001,10082000,352
83001,10083000,352
84001,10084000,352
85001,10085000,352
86001,10086000,352
87001,10087000,352
88001,10088000,352
89001,10089000,352
90001,10090000,352
91001,10091000,352
92001,10092000,352
93001,10093000,352
94001,10094000,352
95001,10095000,352
96001,10096000,352
97001,10097000,352
98001,10098000,352
99001,10099000,355
100001,10100000,355
101001,10101000,355
102001,10102000,355
103001,10103000,355
104001,10104000,355
105001,10105000,355
106001,10106000,355
107001,10107000,355
108001,10108000,355
109001,10109000,355
110001,10110000,355
111001,10111000,355
