window_start,window_end,variant_density
1,500000,63
1001,501000,63
2001,502000,63
3001,503000,63
4001,504000,63
5001,505000,63
6001,506000,63
7001,507000,63
8001,508000,63
9001,509000,63
10001,510000,63
11001,511000,63
12001,512000,63
13001,513000,63
14001,514000,63
15001,515000,63
16001,516000,63
17001,517000,63
18001,518000,63
19001,519000,63
20001,520000,63
21001,521000,63
22001,522000,63
23001,523000,63
24001,524000,64
25001,525000,64
26001,526000,64
27001,527000,64
28001,528000,64
29001,529000,65
30001,530000,65
31001,531000,66
32001,532000,66
33001,533000,67
34001,534000,67
35001,535000,67
36001,536000,67
37001,537000,67
38001,538000,67
39001,539000,67
40001,540000,67
41001,541000,67
42001,542000,67
43001,543000,67
44001,544000,67
45001,545000,68
46001,546000,68
47001,547000,68
48001,548000,68
49001,549000,68
50001,550000,68
51001,551000,68
52001,552000,68
53001,553000,68
54001,554000,68
55001,555000,68
56001,556000,68
57001,557000,68
58001,558000,68
59001,559000,68
60001,560000,68
61001,561000,68
62001,562000,68
63001,563000,68
64001,564000,68
65001,565000,68
66001,566000,68
67001,567000,69
68001,568000,69
69001,569000,69
70001,570000,69
71001,571000,69
72001,572000,70
73001,573000,70
74001,574000,70
75001,575000,70
76001,576000,70
77001,577000,70
78001,578000,70
79001,579000,70
80001,580000,71
81001,581000,71
82001,582000,71
83001,583000,71
84001,584000,71
85001,585000,71
86001,586000,71
87001,587000,71
88001,588000,71
89001,589000,72
90001,590000,72
91001,591000,72
92001,592000,72
93001,593000,72
94001,594000,72
95001,595000,72
96001,596000,72
97001,597000,72
98001,598000,72
99001,599000,72
100001,600000,72
101001,601000,72
102001,602000,72
103001,603000,72
104001,604000,72
105001,605000,72
106001,606000,72
107001,607000,72
108001,608000,72
109001,609000,72
110001,610000,72
111001,611000,73
112001,612000,73
113001,613000,73
114001,614000,73
115001,615000,73
116001,616000,73
117001,617000,73
118001,618000,73
119001,619000,73
120001,620000,73
121001,621000,73
122001,622000,73
123001,623000,73
124001,624000,73
125001,625000,73
126001,626000,73
127001,627000,73
128001,628000,73
129001,629000,73
130001,630000,73
131001,631000,73
132001,632000,73
133001,633000,73
134001,634000,73
135001,635000,74
136001,636000,74
137001,637000,74
138001,638000,74
139001,639000,74
140001,640000,75
141001,641000,75
142001,642000,75
143001,643000,75
144001,644000,75
145001,645000,75
146001,646000,75
147001,647000,75
148001,648000,75
149001,649000,75
150001,650000,75
151001,651000,75
152001,652000,75
153001,653000,75
154001,654000,75
155001,655000,75
156001,656000,75
157001,657000,75
158001,658000,76
159001,659000,76
160001,660000,76
161001,661000,77
162001,662000,77
163001,663000,77
164001,664000,77
165001,665000,77
166001,666000,77
167001,667000,77
168001,668000,77
169001,669000,78
170001,670000,78
171001,671000,78
172001,672000,78
173001,673000,78
174001,674000,78
175001,675000,78
176001,676000,78
177001,677000,78
178001,678000,78
179001,679000,79
180001,680000,79
