window_start,window_end,variant_density
1,50000,26
1001,51000,26
2001,52000,26
3001,53000,26
4001,54000,28
5001,55000,29
6001,56000,29
7001,57000,30
8001,58000,30
9001,59000,32
10001,60000,32
11001,61000,31
12001,62000,28
13001,63000,27
14001,64000,28
15001,65000,28
16001,66000,26
17001,67000,24
18001,68000,23
19001,69000,21
20001,70000,18
21001,71000,18
22001,72000,18
23001,73000,18
24001,74000,18
25001,75000,18
26001,76000,17
27001,77000,17
28001,78000,17
29001,79000,18
30001,80000,17
31001,81000,17
32001,82000,18
33001,83000,18
34001,84000,18
35001,85000,17
36001,86000,18
37001,87000,18
38001,88000,19
39001,89000,19
40001,90000,20
41001,91000,19
42001,92000,19
43001,93000,18
44001,94000,17
45001,95000,17
46001,96000,16
47001,97000,14
48001,98000,14
49001,99000,14
50001,100000,13
51001,101000,14
52001,102000,14
53001,103000,14
54001,104000,12
55001,105000,11
56001,106000,12
57001,107000,11
58001,108000,12
59001,109000,10
60001,110000,10
61001,111000,9
62001,112000,9
63001,113000,9
64001,114000,9
65001,115000,9
66001,116000,9
67001,117000,9
68001,118000,9
69001,119000,9
70001,120000,9
71001,121000,9
72001,122000,9
73001,123000,10
74001,124000,10
75001,125000,10
76001,126000,10
77001,127000,10
78001,128000,10
79001,129000,9
80001,130000,9
81001,131000,9
82001,132000,9
83001,133000,11
84001,134000,12
85001,135000,12
86001,136000,11
87001,137000,11
88001,138000,10
89001,139000,10
90001,140000,9
91001,141000,9
92001,142000,9
93001,143000,10
94001,144000,10
95001,145000,10
96001,146000,11
97001,147000,11
98001,148000,11
99001,149000,11
100001,150000,11
101001,151000,10
102001,152000,10
103001,153000,10
104001,154000,11
105001,155000,11
106001,156000,10
107001,157000,10
108001,158000,9
109001,159000,9
110001,160000,9
111001,161000,9
112001,162000,9
113001,163000,9
114001,164000,8
115001,165000,8
116001,166000,8
117001,167000,8
118001,168000,8
119001,169000,8
120001,170000,8
121001,171000,8
122001,172000,8
123001,173000,7
124001,174000,7
125001,175000,7
126001,176000,7
127001,177000,7
128001,178000,7
129001,179000,7
