window_start,window_end,variant_density
1,1000000,129
1001,1001000,129
2001,1002000,129
3001,1003000,130
4001,1004000,130
5001,1005000,130
6001,1006000,131
7001,1007000,131
8001,1008000,131
9001,1009000,131
10001,1010000,131
11001,1011000,131
12001,1012000,131
13001,1013000,131
14001,1014000,131
15001,1015000,131
16001,1016000,131
17001,1017000,131
18001,1018000,131
19001,1019000,131
20001,1020000,131
21001,1021000,131
22001,1022000,131
23001,1023000,131
24001,1024000,131
25001,1025000,131
26001,1026000,131
27001,1027000,131
28001,1028000,131
29001,1029000,131
30001,1030000,133
31001,1031000,133
32001,1032000,133
33001,1033000,132
34001,1034000,133
35001,1035000,133
36001,1036000,134
37001,1037000,134
38001,1038000,134
39001,1039000,134
40001,1040000,134
41001,1041000,134
42001,1042000,134
43001,1043000,134
44001,1044000,134
45001,1045000,134
46001,1046000,135
47001,1047000,135
48001,1048000,135
49001,1049000,135
50001,1050000,135
51001,1051000,135
52001,1052000,135
53001,1053000,135
54001,1054000,135
55001,1055000,135
56001,1056000,135
57001,1057000,135
58001,1058000,135
59001,1059000,135
60001,1060000,135
61001,1061000,135
62001,1062000,135
63001,1063000,135
64001,1064000,135
65001,1065000,135
66001,1066000,135
67001,1067000,135
68001,1068000,135
69001,1069000,136
70001,1070000,136
71001,1071000,136
72001,1072000,136
73001,1073000,136
74001,1074000,137
75001,1075000,137
76001,1076000,137
77001,1077000,137
78001,1078000,137
79001,1079000,136
80001,1080000,136
81001,1081000,136
82001,1082000,136
83001,1083000,136
84001,1084000,136
85001,1085000,136
86001,1086000,136
87001,1087000,136
88001,1088000,136
89001,1089000,136
90001,1090000,136
91001,1091000,136
92001,1092000,136
93001,1093000,136
94001,1094000,136
95001,1095000,136
96001,1096000,136
97001,1097000,136
98001,1098000,136
99001,1099000,136
100001,1100000,136
101001,1101000,136
102001,1102000,137
103001,1103000,137
104001,1104000,137
105001,1105000,137
106001,1106000,137
107001,1107000,137
108001,1108000,137
109001,1109000,137
110001,1110000,137
111001,1111000,137
112001,1112000,137
113001,1113000,137
114001,1114000,137
115001,1115000,137
116001,1116000,138
117001,1117000,138
118001,1118000,138
119001,1119000,139
120001,1120000,140
121001,1121000,140
122001,1122000,140
123001,1123000,140
124001,1124000,140
125001,1125000,140
126001,1126000,141
127001,1127000,141
128001,1128000,141
129001,1129000,141
130001,1130000,141
131001,1131000,141
132001,1132000,141
133001,1133000,141
134001,1134000,141
135001,1135000,141
136001,1136000,141
137001,1137000,142
138001,1138000,142
139001,1139000,143
140001,1140000,143
141001,1141000,144
142001,1142000,144
143001,1143000,144
144001,1144000,144
145001,1145000,144
146001,1146000,144
147001,1147000,144
148001,1148000,144
149001,1149000,144
150001,1150000,144
151001,1151000,144
152001,1152000,144
153001,1153000,144
154001,1154000,144
155001,1155000,144
156001,1156000,144
157001,1157000,145
158001,1158000,144
159001,1159000,144
160001,1160000,144
161001,1161000,136
162001,1162000,136
163001,1163000,136
164001,1164000,136
165001,1165000,136
166001,1166000,135
167001,1167000,135
168001,1168000,135
169001,1169000,126
170001,1170000,127
171001,1171000,127
172001,1172000,127
173001,1173000,128
174001,1174000,128
175001,1175000,128
176001,1176000,128
177001,1177000,128
178001,1178000,128
179001,1179000,128
180001,1180000,128
181001,1181000,128
182001,1182000,129
183001,1183000,127
184001,1184000,126
185001,1185000,126
186001,1186000,126
187001,1187000,125
188001,1188000,125
189001,1189000,125
190001,1190000,125
191001,1191000,125
192001,1192000,125
193001,1193000,125
