window_start,window_end,variant_density
1,500000,26
1001,501000,26
2001,502000,25
3001,503000,25
4001,504000,25
5001,505000,25
6001,506000,25
7001,507000,25
8001,508000,25
9001,509000,25
10001,510000,25
11001,511000,25
12001,512000,25
13001,513000,25
14001,514000,25
15001,515000,26
16001,516000,26
17001,517000,26
18001,518000,26
19001,519000,26
20001,520000,26
21001,521000,26
22001,522000,26
23001,523000,26
24001,524000,26
25001,525000,26
26001,526000,26
27001,527000,26
28001,528000,26
29001,529000,26
30001,530000,26
31001,531000,27
32001,532000,27
33001,533000,27
34001,534000,27
35001,535000,27
36001,536000,26
37001,537000,26
38001,538000,26
39001,539000,26
40001,540000,26
41001,541000,26
42001,542000,26
43001,543000,26
44001,544000,26
45001,545000,26
46001,546000,28
47001,547000,28
48001,548000,28
49001,549000,28
50001,550000,28
51001,551000,28
52001,552000,28
53001,553000,28
54001,554000,28
55001,555000,28
56001,556000,28
57001,557000,28
58001,558000,28
59001,559000,29
60001,560000,29
61001,561000,29
62001,562000,30
63001,563000,30
64001,564000,30
65001,565000,30
66001,566000,30
67001,567000,30
68001,568000,30
69001,569000,31
70001,570000,31
71001,571000,31
72001,572000,31
73001,573000,31
74001,574000,31
75001,575000,30
76001,576000,30
77001,577000,30
78001,578000,30
79001,579000,30
80001,580000,30
81001,581000,30
82001,582000,30
83001,583000,30
84001,584000,30
85001,585000,30
86001,586000,30
87001,587000,30
88001,588000,30
89001,589000,30
90001,590000,30
91001,591000,30
92001,592000,30
93001,593000,30
94001,594000,30
95001,595000,30
96001,596000,29
97001,597000,29
98001,598000,29
99001,599000,29
100001,600000,29
101001,601000,29
102001,602000,29
103001,603000,29
104001,604000,29
105001,605000,29
106001,606000,29
107001,607000,29
108001,608000,29
109001,609000,29
110001,610000,29
111001,611000,29
112001,612000,29
113001,613000,29
114001,614000,28
115001,615000,28
116001,616000,28
117001,617000,28
118001,618000,28
119001,619000,28
120001,620000,28
121001,621000,28
122001,622000,28
123001,623000,28
124001,624000,28
125001,625000,28
126001,626000,28
127001,627000,28
128001,628000,28
129001,629000,28
130001,630000,28
131001,631000,28
132001,632000,28
133001,633000,27
134001,634000,27
135001,635000,27
136001,636000,27
137001,637000,27
138001,638000,27
139001,639000,27
140001,640000,27
141001,641000,27
142001,642000,27
143001,643000,27
144001,644000,26
145001,645000,26
146001,646000,25
147001,647000,25
148001,648000,25
149001,649000,25
150001,650000,23
151001,651000,22
152001,652000,22
153001,653000,21
154001,654000,21
155001,655000,22
156001,656000,22
157001,657000,22
158001,658000,22
159001,659000,22
160001,660000,22
161001,661000,22
162001,662000,22
163001,663000,22
164001,664000,22
165001,665000,22
166001,666000,22
167001,667000,21
168001,668000,21
169001,669000,20
170001,670000,20
171001,671000,20
172001,672000,20
173001,673000,20
174001,674000,20
175001,675000,20
