window_start,window_end,variant_density
1,1000000,165
1001,1001000,165
2001,1002000,165
3001,1003000,165
4001,1004000,165
5001,1005000,165
6001,1006000,165
7001,1007000,165
8001,1008000,165
9001,1009000,165
10001,1010000,165
11001,1011000,165
12001,1012000,165
13001,1013000,165
14001,1014000,165
15001,1015000,165
16001,1016000,165
17001,1017000,165
18001,1018000,165
19001,1019000,165
20001,1020000,165
21001,1021000,165
22001,1022000,165
23001,1023000,165
24001,1024000,165
25001,1025000,165
26001,1026000,166
27001,1027000,166
28001,1028000,166
29001,1029000,166
30001,1030000,166
31001,1031000,166
32001,1032000,166
33001,1033000,166
34001,1034000,166
35001,1035000,166
36001,1036000,166
37001,1037000,166
38001,1038000,167
39001,1039000,167
40001,1040000,167
41001,1041000,168
42001,1042000,168
43001,1043000,168
44001,1044000,168
45001,1045000,168
46001,1046000,168
47001,1047000,168
48001,1048000,168
49001,1049000,169
50001,1050000,169
51001,1051000,170
52001,1052000,171
53001,1053000,172
54001,1054000,173
55001,1055000,174
56001,1056000,174
57001,1057000,174
58001,1058000,175
59001,1059000,175
60001,1060000,175
61001,1061000,175
62001,1062000,176
63001,1063000,176
64001,1064000,176
65001,1065000,176
66001,1066000,176
67001,1067000,175
68001,1068000,172
69001,1069000,172
70001,1070000,172
71001,1071000,172
72001,1072000,171
73001,1073000,171
74001,1074000,170
75001,1075000,171
76001,1076000,171
77001,1077000,171
78001,1078000,171
79001,1079000,171
80001,1080000,171
81001,1081000,171
82001,1082000,171
83001,1083000,171
84001,1084000,171
85001,1085000,171
86001,1086000,171
87001,1087000,171
88001,1088000,172
89001,1089000,173
90001,1090000,173
91001,1091000,173
92001,1092000,173
93001,1093000,172
94001,1094000,172
95001,1095000,172
96001,1096000,172
97001,1097000,172
98001,1098000,173
99001,1099000,173
100001,1100000,173
101001,1101000,173
102001,1102000,173
103001,1103000,173
104001,1104000,172
105001,1105000,171
106001,1106000,170
107001,1107000,170
108001,1108000,170
109001,1109000,170
110001,1110000,170
111001,1111000,170
112001,1112000,170
113001,1113000,170
114001,1114000,170
115001,1115000,170
116001,1116000,170
117001,1117000,170
118001,1118000,171
119001,1119000,169
120001,1120000,169
121001,1121000,169
122001,1122000,169
123001,1123000,169
124001,1124000,169
125001,1125000,169
126001,1126000,170
127001,1127000,169
128001,1128000,170
129001,1129000,170
130001,1130000,170
131001,1131000,170
132001,1132000,170
133001,1133000,170
134001,1134000,170
135001,1135000,170
136001,1136000,170
137001,1137000,170
138001,1138000,170
139001,1139000,170
140001,1140000,171
141001,1141000,171
142001,1142000,171
143001,1143000,172
144001,1144000,172
145001,1145000,172
146001,1146000,172
147001,1147000,172
148001,1148000,172
149001,1149000,172
150001,1150000,172
151001,1151000,172
152001,1152000,172
153001,1153000,173
154001,1154000,173
155001,1155000,174
156001,1156000,174
157001,1157000,174
158001,1158000,174
159001,1159000,174
160001,1160000,175
161001,1161000,175
162001,1162000,175
163001,1163000,176
164001,1164000,176
165001,1165000,177
166001,1166000,177
167001,1167000,178
168001,1168000,178
169001,1169000,178
170001,1170000,178
171001,1171000,178
172001,1172000,178
173001,1173000,178
174001,1174000,178
175001,1175000,178
176001,1176000,178
177001,1177000,178
178001,1178000,178
179001,1179000,178
180001,1180000,178
181001,1181000,179
182001,1182000,179
183001,1183000,179
184001,1184000,179
185001,1185000,180
186001,1186000,180
187001,1187000,181
188001,1188000,181
189001,1189000,181
190001,1190000,181
191001,1191000,181
192001,1192000,181
193001,1193000,182
194001,1194000,181
195001,1195000,179
