window_start,window_end,variant_density
1,10000000,982
1001,10001000,982
2001,10002000,981
3001,10003000,981
4001,10004000,981
5001,10005000,981
6001,10006000,981
7001,10007000,981
8001,10008000,981
9001,10009000,982
10001,10010000,982
11001,10011000,982
12001,10012000,982
13001,10013000,982
14001,10014000,982
15001,10015000,982
16001,10016000,982
17001,10017000,982
18001,10018000,983
19001,10019000,983
20001,10020000,983
21001,10021000,983
22001,10022000,983
23001,10023000,983
24001,10024000,983
25001,10025000,983
26001,10026000,983
27001,10027000,983
28001,10028000,983
29001,10029000,983
30001,10030000,983
31001,10031000,983
32001,10032000,983
33001,10033000,983
34001,10034000,983
35001,10035000,983
36001,10036000,982
37001,10037000,982
38001,10038000,982
39001,10039000,982
40001,10040000,983
41001,10041000,983
42001,10042000,983
43001,10043000,983
44001,10044000,983
45001,10045000,983
46001,10046000,983
47001,10047000,983
48001,10048000,983
49001,10049000,983
50001,10050000,983
51001,10051000,983
52001,10052000,983
53001,10053000,983
54001,10054000,983
55001,10055000,983
56001,10056000,983
57001,10057000,984
58001,10058000,984
59001,10059000,985
60001,10060000,985
61001,10061000,985
62001,10062000,985
63001,10063000,986
64001,10064000,986
65001,10065000,986
66001,10066000,986
67001,10067000,986
68001,10068000,986
69001,10069000,986
70001,10070000,986
71001,10071000,986
72001,10072000,986
73001,10073000,986
74001,10074000,986
75001,10075000,985
76001,10076000,985
77001,10077000,985
78001,10078000,985
79001,10079000,985
80001,10080000,986
81001,10081000,986
82001,10082000,986
83001,10083000,987
84001,10084000,987
85001,10085000,987
86001,10086000,987
87001,10087000,987
88001,10088000,987
89001,10089000,987
90001,10090000,987
91001,10091000,988
92001,10092000,988
93001,10093000,988
94001,10094000,988
95001,10095000,988
96001,10096000,987
97001,10097000,987
98001,10098000,987
99001,10099000,988
100001,10100000,989
101001,10101000,989
102001,10102000,989
103001,10103000,990
104001,10104000,991
105001,10105000,991
106001,10106000,991
107001,10107000,991
108001,10108000,991
109001,10109000,991
110001,10110000,991
111001,10111000,991
112001,10112000,991
113001,10113000,991
114001,10114000,990
115001,10115000,990
116001,10116000,990
117001,10117000,990
118001,10118000,991
119001,10119000,992
120001,10120000,993
121001,10121000,993
122001,10122000,993
123001,10123000,993
124001,10124000,993
125001,10125000,994
126001,10126000,994
127001,10127000,994
128001,10128000,995
129001,10129000,995
130001,10130000,995
131001,10131000,995
132001,10132000,995
133001,10133000,994
134001,10134000,994
135001,10135000,994
136001,10136000,994
137001,10137000,994
138001,10138000,994
139001,10139000,994
140001,10140000,994
141001,10141000,994
142001,10142000,994
143001,10143000,994
144001,10144000,993
145001,10145000,993
146001,10146000,993
147001,10147000,993
148001,10148000,993
149001,10149000,993
150001,10150000,991
151001,10151000,990
152001,10152000,990
153001,10153000,989
154001,10154000,989
155001,10155000,990
156001,10156000,990
157001,10157000,990
158001,10158000,990
159001,10159000,990
160001,10160000,990
161001,10161000,991
162001,10162000,991
163001,10163000,991
164001,10164000,991
165001,10165000,991
166001,10166000,991
167001,10167000,990
168001,10168000,990
169001,10169000,989
170001,10170000,989
171001,10171000,989
172001,10172000,989
173001,10173000,989
174001,10174000,989
175001,10175000,989
176001,10176000,989
177001,10177000,989
178001,10178000,989
179001,10179000,989
180001,10180000,990
181001,10181000,991
182001,10182000,991
183001,10183000,991
184001,10184000,992
185001,10185000,992
186001,10186000,993
187001,10187000,993
188001,10188000,993
189001,10189000,992
190001,10190000,993
191001,10191000,993
192001,10192000,994
193001,10193000,994
194001,10194000,994
195001,10195000,993
196001,10196000,993
197001,10197000,994
198001,10198000,995
199001,10199000,995
200001,10200000,995
201001,10201000,995
202001,10202000,995
203001,10203000,996
204001,10204000,995
205001,10205000,995
206001,10206000,995
207001,10207000,996
208001,10208000,996
209001,10209000,996
210001,10210000,997
211001,10211000,997
212001,10212000,998
213001,10213000,998
214001,10214000,999
215001,10215000,999
216001,10216000,999
217001,10217000,999
218001,10218000,999
219001,10219000,999
220001,10220000,999
221001,10221000,999
222001,10222000,999
223001,10223000,999
224001,10224000,999
225001,10225000,998
226001,10226000,998
227001,10227000,998
228001,10228000,997
229001,10229000,997
230001,10230000,997
231001,10231000,997
232001,10232000,996
233001,10233000,996
234001,10234000,996
235001,10235000,996
236001,10236000,996
237001,10237000,996
238001,10238000,996
239001,10239000,995
240001,10240000,995
241001,10241000,996
242001,10242000,996
243001,10243000,997
244001,10244000,997
245001,10245000,997
246001,10246000,997
247001,10247000,996
248001,10248000,997
249001,10249000,997
250001,10250000,997
251001,10251000,997
252001,10252000,996
253001,10253000,996
254001,10254000,996
255001,10255000,996
256001,10256000,997
257001,10257000,997
258001,10258000,997
259001,10259000,997
260001,10260000,997
261001,10261000,997
262001,10262000,998
263001,10263000,998
